  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.163 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1323   0.00757   0.00099  -0.0395   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1863   0.00765   0.00102  -0.0391   1.0000   1.0000   1.0000 250.0000
   0.000   0.2403   0.00778   0.00114  -0.0388   1.0000   1.0000   1.0000 250.0000
   0.500   0.2942   0.00795   0.00135  -0.0386   1.0000   1.0000   1.0000 250.0000
   1.000   0.4010   0.00794   0.00130  -0.0482   0.8629   1.0000  17.6442 250.0000
   1.500   0.4513   0.00911   0.00121  -0.0449   0.6128   1.0000  46.0370 250.0000
   2.000   0.5021   0.01007   0.00151  -0.0435   0.5188   1.0000  56.6787 250.0000
   2.500   0.5544   0.01085   0.00179  -0.0426   0.4481   1.0000  64.6696 250.0000
   3.000   0.6070   0.01159   0.00207  -0.0417   0.3837   1.0000  71.9689 250.0000
   3.500   0.6597   0.01234   0.00236  -0.0410   0.3187   1.0000  79.3737 250.0000
   4.000   0.7119   0.01320   0.00266  -0.0403   0.2521   1.0000  86.9769 250.0000
   4.500   0.7637   0.01423   0.00306  -0.0397   0.1789   1.0000  95.4235 250.0000
   5.000   0.8135   0.01613   0.00391  -0.0389   0.0938   1.0000 105.4638 250.0000
   5.500   0.8612   0.01902   0.00549  -0.0375   0.0560   1.0000 110.1639 250.0000
   6.000   0.9087   0.02249   0.00755  -0.0360   0.0423   1.0000 111.9674 250.0000
   6.500   0.9565   0.02670   0.01052  -0.0344   0.0353   1.0000 112.9473 250.0000
   7.000   0.9997   0.03263   0.01604  -0.0321   0.0319   1.0000 113.4397 250.0000
   7.500   1.0282   0.04252   0.02539  -0.0300   0.0327   1.0000 113.3209 250.0000
   8.000   1.0421   0.05409   0.03628  -0.0290   0.0358   1.0000 112.8787 250.0000
