  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.389 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1452   0.00497   0.00068  -0.0420   1.0000   1.0000   1.0000 250.0000
  -0.500   0.2097   0.00503   0.00070  -0.0437   0.9927   1.0000   2.6038 250.0000
   0.000   0.2965   0.00498   0.00058  -0.0497   0.9145   1.0000  11.7485 250.0000
   0.500   0.3427   0.00605   0.00045  -0.0463   0.6303   1.0000  44.0580 250.0000
   1.000   0.3954   0.00674   0.00057  -0.0455   0.5242   1.0000  56.0609 250.0000
   1.500   0.4496   0.00723   0.00068  -0.0450   0.4571   1.0000  63.6606 250.0000
   2.000   0.5040   0.00768   0.00079  -0.0446   0.3998   1.0000  70.1436 250.0000
   2.500   0.5585   0.00814   0.00092  -0.0442   0.3449   1.0000  76.3787 250.0000
   3.000   0.6127   0.00867   0.00106  -0.0438   0.2885   1.0000  82.8105 250.0000
   3.500   0.6666   0.00927   0.00125  -0.0434   0.2302   1.0000  89.5021 250.0000
   4.000   0.7202   0.00998   0.00150  -0.0430   0.1728   1.0000  96.1321 250.0000
   4.500   0.7731   0.01087   0.00185  -0.0426   0.1114   1.0000 103.3499 250.0000
   5.000   0.8244   0.01237   0.00256  -0.0420   0.0484   1.0000 111.1606 250.0000
   5.500   0.8747   0.01430   0.00369  -0.0411   0.0281   1.0000 113.9991 250.0000
   6.000   0.9238   0.01642   0.00503  -0.0399   0.0214   1.0000 115.0779 250.0000
   6.500   0.9726   0.01849   0.00642  -0.0387   0.0175   1.0000 115.8030 250.0000
   7.500   1.0611   0.02611   0.01221  -0.0352   0.0136   1.0000 116.6481 250.0000
   8.000   1.0974   0.03158   0.01672  -0.0334   0.0127   1.0000 116.8524 250.0000
   8.500   1.1099   0.04212   0.02559  -0.0314   0.0122   1.0000 116.9879 250.0000
