  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.381 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1449   0.00502   0.00069  -0.0419   1.0000   1.0000   1.0000 250.0000
  -0.500   0.2067   0.00509   0.00072  -0.0431   0.9949   1.0000   2.2739 250.0000
   0.000   0.2952   0.00504   0.00060  -0.0495   0.9238   1.0000  10.6906 250.0000
   0.500   0.3430   0.00605   0.00046  -0.0463   0.6388   1.0000  43.0941 250.0000
   1.000   0.3954   0.00677   0.00058  -0.0454   0.5281   1.0000  55.6196 250.0000
   1.500   0.4495   0.00727   0.00069  -0.0449   0.4601   1.0000  63.3154 250.0000
   2.000   0.5039   0.00773   0.00080  -0.0445   0.4023   1.0000  69.8597 250.0000
   2.500   0.5583   0.00820   0.00093  -0.0441   0.3474   1.0000  76.0941 250.0000
   3.000   0.6126   0.00872   0.00108  -0.0437   0.2907   1.0000  82.5593 250.0000
   3.500   0.6664   0.00933   0.00127  -0.0434   0.2323   1.0000  89.2505 250.0000
   4.000   0.7200   0.01004   0.00152  -0.0430   0.1745   1.0000  95.9285 250.0000
   4.500   0.7729   0.01094   0.00186  -0.0425   0.1129   1.0000 103.1643 250.0000
   5.000   0.8241   0.01246   0.00259  -0.0420   0.0491   1.0000 111.0646 250.0000
   5.500   0.8748   0.01424   0.00364  -0.0411   0.0288   1.0000 113.9006 250.0000
   6.000   0.9230   0.01664   0.00512  -0.0398   0.0217   1.0000 115.0340 250.0000
   6.500   0.9722   0.01863   0.00650  -0.0386   0.0178   1.0000 115.7479 250.0000
   7.000   1.0168   0.02242   0.00919  -0.0368   0.0154   1.0000 116.2373 250.0000
   7.500   1.0599   0.02667   0.01265  -0.0350   0.0139   1.0000 116.5792 250.0000
   8.000   1.0955   0.03251   0.01763  -0.0330   0.0132   1.0000 116.7576 250.0000
   8.500   1.1141   0.04100   0.02471  -0.0314   0.0123   1.0000 116.9614 250.0000
