  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.170 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1329   0.00741   0.00097  -0.0396   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1870   0.00750   0.00100  -0.0393   1.0000   1.0000   1.0000 250.0000
   0.000   0.2410   0.00762   0.00112  -0.0389   1.0000   1.0000   1.0000 250.0000
   0.500   0.2950   0.00780   0.00134  -0.0387   1.0000   1.0000   1.0000 250.0000
   1.000   0.4039   0.00778   0.00119  -0.0484   0.8324   1.0000  21.1188 250.0000
   1.500   0.4508   0.00902   0.00118  -0.0448   0.6023   1.0000  47.2297 250.0000
   2.000   0.5019   0.00993   0.00146  -0.0435   0.5118   1.0000  57.4645 250.0000
   2.500   0.5544   0.01068   0.00173  -0.0426   0.4425   1.0000  65.3097 250.0000
   3.000   0.6072   0.01139   0.00200  -0.0418   0.3782   1.0000  72.6002 250.0000
   3.500   0.6599   0.01214   0.00227  -0.0411   0.3142   1.0000  79.8790 250.0000
   4.000   0.7123   0.01297   0.00257  -0.0404   0.2473   1.0000  87.5325 250.0000
   4.500   0.7641   0.01401   0.00295  -0.0398   0.1753   1.0000  95.8383 250.0000
   5.000   0.8141   0.01588   0.00378  -0.0391   0.0909   1.0000 105.8182 250.0000
   5.500   0.8621   0.01868   0.00538  -0.0377   0.0540   1.0000 110.4290 250.0000
   6.000   0.9095   0.02212   0.00746  -0.0361   0.0411   1.0000 112.1409 250.0000
   6.500   0.9568   0.02651   0.01052  -0.0345   0.0344   1.0000 113.0783 250.0000
   7.000   1.0012   0.03165   0.01521  -0.0325   0.0305   1.0000 113.6509 250.0000
   7.500   1.0292   0.04202   0.02517  -0.0301   0.0317   1.0000 113.4664 250.0000
   8.000   1.0352   0.05566   0.03865  -0.0294   0.0364   1.0000 112.7909 250.0000
