  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.359 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1440   0.00516   0.00071  -0.0417   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1991   0.00524   0.00075  -0.0415   1.0000   1.0000   1.0000 250.0000
   0.000   0.2907   0.00520   0.00067  -0.0487   0.9430   1.0000   8.5038 250.0000
   0.500   0.3439   0.00605   0.00047  -0.0465   0.6642   1.0000  40.2274 250.0000
   1.000   0.3954   0.00686   0.00060  -0.0454   0.5392   1.0000  54.3722 250.0000
   1.500   0.4493   0.00739   0.00071  -0.0449   0.4680   1.0000  62.4164 250.0000
   2.000   0.5036   0.00787   0.00083  -0.0444   0.4093   1.0000  69.0675 250.0000
   2.500   0.5580   0.00834   0.00097  -0.0440   0.3535   1.0000  75.3989 250.0000
   3.000   0.6121   0.00887   0.00112  -0.0436   0.2967   1.0000  81.8745 250.0000
   3.500   0.6660   0.00948   0.00131  -0.0432   0.2377   1.0000  88.6309 250.0000
   4.000   0.7195   0.01019   0.00156  -0.0428   0.1792   1.0000  95.3804 250.0000
   4.500   0.7723   0.01110   0.00190  -0.0424   0.1167   1.0000 102.7124 250.0000
   5.000   0.8235   0.01263   0.00263  -0.0418   0.0512   1.0000 110.7843 250.0000
   5.500   0.8743   0.01440   0.00369  -0.0409   0.0302   1.0000 113.6918 250.0000
   6.000   0.9230   0.01662   0.00505  -0.0397   0.0227   1.0000 114.8670 250.0000
   6.500   0.9708   0.01919   0.00680  -0.0382   0.0186   1.0000 115.5980 250.0000
   7.000   1.0144   0.02341   0.00969  -0.0365   0.0161   1.0000 116.0752 250.0000
   7.500   1.0573   0.02787   0.01353  -0.0346   0.0147   1.0000 116.4002 250.0000
   8.000   1.0857   0.03621   0.02105  -0.0321   0.0145   1.0000 116.4404 250.0000
   8.500   1.0910   0.04756   0.03200  -0.0306   0.0146   1.0000 116.4297 250.0000
   9.000   1.0672   0.06056   0.04450  -0.0326   0.0156   1.0000 116.1950 250.0000
   9.500   1.0326   0.07606   0.06034  -0.0477   0.0159   1.0000 116.1277 250.0000
