  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.318 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1423   0.00547   0.00074  -0.0414   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1971   0.00555   0.00078  -0.0411   1.0000   1.0000   1.0000 250.0000
   0.000   0.2790   0.00557   0.00079  -0.0465   0.9692   1.0000   5.5009 250.0000
   0.500   0.3471   0.00598   0.00052  -0.0473   0.7363   1.0000  32.0506 250.0000
   1.000   0.3956   0.00704   0.00064  -0.0454   0.5641   1.0000  51.5493 250.0000
   1.500   0.4490   0.00764   0.00077  -0.0447   0.4855   1.0000  60.4424 250.0000
   2.000   0.5030   0.00815   0.00091  -0.0442   0.4238   1.0000  67.4232 250.0000
   2.500   0.5572   0.00865   0.00105  -0.0437   0.3669   1.0000  73.8802 250.0000
   3.000   0.6112   0.00919   0.00121  -0.0433   0.3091   1.0000  80.4601 250.0000
   3.500   0.6650   0.00981   0.00141  -0.0429   0.2495   1.0000  87.2737 250.0000
   4.000   0.7183   0.01055   0.00166  -0.0425   0.1892   1.0000  94.2315 250.0000
   4.500   0.7711   0.01146   0.00201  -0.0420   0.1253   1.0000 101.6899 250.0000
   5.000   0.8221   0.01307   0.00276  -0.0414   0.0560   1.0000 110.1660 250.0000
   5.500   0.8722   0.01509   0.00395  -0.0404   0.0331   1.0000 113.2702 250.0000
   6.000   0.9210   0.01735   0.00539  -0.0391   0.0249   1.0000 114.5050 250.0000
   6.500   0.9676   0.02041   0.00741  -0.0376   0.0205   1.0000 115.2599 250.0000
   7.000   1.0139   0.02377   0.00990  -0.0360   0.0179   1.0000 115.7379 250.0000
   7.500   1.0518   0.03005   0.01473  -0.0341   0.0162   1.0000 116.0712 250.0000
   8.000   1.0780   0.03870   0.02235  -0.0318   0.0162   1.0000 116.0709 250.0000
   8.500   1.0883   0.04917   0.03151  -0.0304   0.0166   1.0000 115.9752 250.0000
