  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.389 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1452   0.00497   0.00068  -0.0419   1.0000   1.0000   1.0000 250.0000
  -0.500   0.2095   0.00503   0.00071  -0.0437   0.9928   1.0000   2.5858 250.0000
   0.000   0.2964   0.00498   0.00058  -0.0497   0.9151   1.0000  11.6838 250.0000
   0.500   0.3428   0.00605   0.00045  -0.0463   0.6308   1.0000  44.0012 250.0000
   1.000   0.3954   0.00675   0.00057  -0.0455   0.5245   1.0000  56.0333 250.0000
   1.500   0.4496   0.00723   0.00068  -0.0450   0.4572   1.0000  63.6412 250.0000
   2.000   0.5040   0.00769   0.00079  -0.0446   0.4000   1.0000  70.1256 250.0000
   2.500   0.5585   0.00815   0.00092  -0.0442   0.3450   1.0000  76.3648 250.0000
   3.000   0.6127   0.00867   0.00106  -0.0438   0.2887   1.0000  82.7965 250.0000
   3.500   0.6666   0.00927   0.00125  -0.0434   0.2303   1.0000  89.4874 250.0000
   4.000   0.7201   0.00999   0.00150  -0.0430   0.1729   1.0000  96.1195 250.0000
   4.500   0.7731   0.01088   0.00185  -0.0426   0.1115   1.0000 103.3372 250.0000
   5.000   0.8244   0.01238   0.00257  -0.0420   0.0484   1.0000 111.1550 250.0000
   5.500   0.8747   0.01429   0.00368  -0.0411   0.0281   1.0000 113.9931 250.0000
   6.000   0.9237   0.01643   0.00503  -0.0399   0.0215   1.0000 115.0751 250.0000
   6.500   0.9726   0.01849   0.00642  -0.0387   0.0175   1.0000 115.7998 250.0000
   7.000   1.0175   0.02212   0.00903  -0.0370   0.0152   1.0000 116.2995 250.0000
   7.500   1.0610   0.02614   0.01224  -0.0352   0.0137   1.0000 116.6440 250.0000
   8.000   1.0974   0.03162   0.01675  -0.0334   0.0128   1.0000 116.8477 250.0000
   8.500   1.1101   0.04205   0.02553  -0.0314   0.0122   1.0000 116.9866 250.0000
