  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.233 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1377   0.00636   0.00085  -0.0405   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1922   0.00644   0.00088  -0.0402   1.0000   1.0000   1.0000 250.0000
   0.000   0.2466   0.00655   0.00100  -0.0399   1.0000   1.0000   1.0000 250.0000
   0.500   0.3397   0.00656   0.00101  -0.0474   0.9385   1.0000   9.0159 250.0000
   1.000   0.3984   0.00740   0.00076  -0.0458   0.6515   1.0000  41.6611 250.0000
   1.500   0.4489   0.00832   0.00095  -0.0445   0.5363   1.0000  54.6977 250.0000
   2.000   0.5019   0.00897   0.00114  -0.0437   0.4644   1.0000  62.8267 250.0000
   2.500   0.5555   0.00956   0.00133  -0.0431   0.4023   1.0000  69.8591 250.0000
   3.000   0.6090   0.01016   0.00153  -0.0425   0.3420   1.0000  76.7089 250.0000
   3.500   0.6624   0.01082   0.00174  -0.0420   0.2803   1.0000  83.7547 250.0000
   4.000   0.7153   0.01160   0.00201  -0.0415   0.2166   1.0000  91.0617 250.0000
   4.500   0.7678   0.01257   0.00237  -0.0410   0.1490   1.0000  98.9018 250.0000
   5.000   0.8183   0.01432   0.00317  -0.0403   0.0708   1.0000 108.2847 250.0000
   5.500   0.8669   0.01678   0.00455  -0.0392   0.0415   1.0000 112.0771 250.0000
   6.000   0.9154   0.01936   0.00622  -0.0378   0.0312   1.0000 113.5410 250.0000
   6.500   0.9620   0.02311   0.00877  -0.0360   0.0263   1.0000 114.2934 250.0000
   7.000   1.0076   0.02732   0.01203  -0.0343   0.0232   1.0000 114.7857 250.0000
   7.500   1.0421   0.03502   0.01824  -0.0324   0.0216   1.0000 115.0556 250.0000
