  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.314 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1421   0.00551   0.00075  -0.0414   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1969   0.00559   0.00079  -0.0411   1.0000   1.0000   1.0000 250.0000
   0.000   0.2777   0.00562   0.00081  -0.0462   0.9718   1.0000   5.2062 250.0000
   0.500   0.3477   0.00597   0.00053  -0.0474   0.7469   1.0000  30.8507 250.0000
   1.000   0.3956   0.00706   0.00064  -0.0454   0.5673   1.0000  51.1829 250.0000
   1.500   0.4489   0.00767   0.00078  -0.0447   0.4877   1.0000  60.1926 250.0000
   2.000   0.5030   0.00819   0.00092  -0.0442   0.4257   1.0000  67.2140 250.0000
   2.500   0.5571   0.00869   0.00106  -0.0437   0.3684   1.0000  73.7141 250.0000
   3.000   0.6111   0.00923   0.00122  -0.0433   0.3107   1.0000  80.2831 250.0000
   3.500   0.6648   0.00986   0.00142  -0.0428   0.2510   1.0000  87.1034 250.0000
   4.000   0.7182   0.01060   0.00167  -0.0424   0.1904   1.0000  94.0841 250.0000
   4.500   0.7710   0.01151   0.00202  -0.0420   0.1264   1.0000 101.5662 250.0000
   5.000   0.8219   0.01314   0.00277  -0.0414   0.0566   1.0000 110.0886 250.0000
   5.500   0.8719   0.01517   0.00398  -0.0403   0.0334   1.0000 113.2189 250.0000
   6.000   0.9207   0.01746   0.00544  -0.0391   0.0252   1.0000 114.4606 250.0000
   6.500   0.9672   0.02056   0.00747  -0.0375   0.0207   1.0000 115.2209 250.0000
   7.000   1.0136   0.02402   0.01008  -0.0359   0.0181   1.0000 115.6916 250.0000
