  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.310 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1420   0.00553   0.00075  -0.0413   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1968   0.00561   0.00079  -0.0410   1.0000   1.0000   1.0000 250.0000
   0.000   0.2770   0.00565   0.00082  -0.0461   0.9736   1.0000   5.0000 250.0000
   0.500   0.3480   0.00596   0.00054  -0.0476   0.7543   1.0000  30.0041 250.0000
   1.000   0.3957   0.00708   0.00064  -0.0454   0.5695   1.0000  50.9320 250.0000
   1.500   0.4489   0.00770   0.00079  -0.0447   0.4893   1.0000  60.0167 250.0000
   2.000   0.5029   0.00821   0.00092  -0.0442   0.4270   1.0000  67.0668 250.0000
   2.500   0.5571   0.00871   0.00107  -0.0437   0.3694   1.0000  73.5955 250.0000
   3.000   0.6110   0.00926   0.00123  -0.0432   0.3118   1.0000  80.1591 250.0000
   3.500   0.6647   0.00989   0.00143  -0.0428   0.2520   1.0000  86.9902 250.0000
   4.000   0.7181   0.01063   0.00168  -0.0424   0.1913   1.0000  93.9883 250.0000
   4.500   0.7709   0.01154   0.00203  -0.0420   0.1271   1.0000 101.4808 250.0000
   5.000   0.8218   0.01318   0.00279  -0.0413   0.0570   1.0000 110.0378 250.0000
   5.500   0.8717   0.01524   0.00401  -0.0403   0.0336   1.0000 113.1854 250.0000
   6.000   0.9204   0.01754   0.00548  -0.0390   0.0254   1.0000 114.4302 250.0000
   6.500   0.9669   0.02066   0.00751  -0.0375   0.0208   1.0000 115.1952 250.0000
   7.000   1.0133   0.02419   0.01020  -0.0358   0.0183   1.0000 115.6595 250.0000
   7.500   1.0500   0.03093   0.01518  -0.0340   0.0164   1.0000 116.0141 250.0000
   8.500   1.0612   0.05594   0.03950  -0.0307   0.0208   1.0000 115.1911 250.0000
