  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.095 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1239   0.00986   0.00126  -0.0380   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1773   0.00996   0.00127  -0.0376   1.0000   1.0000   1.0000 250.0000
   0.000   0.2304   0.01010   0.00139  -0.0372   1.0000   1.0000   1.0000 250.0000
   0.500   0.2834   0.01030   0.00164  -0.0369   1.0000   1.0000   1.0000 250.0000
   1.000   0.3363   0.01060   0.00207  -0.0369   1.0000   1.0000   1.0000 250.0000
   1.500   0.4551   0.01071   0.00220  -0.0484   0.8243   1.0000  22.0454 250.0000
   2.000   0.5066   0.01202   0.00232  -0.0449   0.6286   1.0000  44.2554 250.0000
   2.500   0.5565   0.01333   0.00288  -0.0429   0.5338   1.0000  54.9804 250.0000
   3.000   0.6074   0.01449   0.00346  -0.0414   0.4561   1.0000  63.7661 250.0000
   3.500   0.6583   0.01561   0.00402  -0.0401   0.3844   1.0000  71.8883 250.0000
   4.000   0.7089   0.01675   0.00453  -0.0388   0.3124   1.0000  80.0897 250.0000
   4.500   0.7585   0.01802   0.00505  -0.0375   0.2336   1.0000  89.1115 250.0000
   5.000   0.8066   0.02008   0.00600  -0.0362   0.1431   1.0000  99.5980 250.0000
   5.500   0.8542   0.02349   0.00778  -0.0347   0.0892   1.0000 106.0168 250.0000
   6.000   0.9040   0.02789   0.01109  -0.0329   0.0681   1.0000 108.6234 250.0000
   6.500   0.9509   0.03349   0.01546  -0.0313   0.0581   1.0000 109.8991 250.0000
   7.000   0.9866   0.04216   0.02411  -0.0293   0.0544   1.0000 110.3758 250.0000
   7.500   1.0077   0.05368   0.03505  -0.0285   0.0565   1.0000 110.1010 250.0000
