  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.163 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1323   0.00756   0.00099  -0.0395   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1864   0.00764   0.00102  -0.0391   1.0000   1.0000   1.0000 250.0000
   0.000   0.2403   0.00777   0.00113  -0.0388   1.0000   1.0000   1.0000 250.0000
   0.500   0.2942   0.00794   0.00135  -0.0386   1.0000   1.0000   1.0000 250.0000
   1.000   0.4013   0.00793   0.00129  -0.0482   0.8608   1.0000  17.8768 250.0000
   1.500   0.4512   0.00910   0.00121  -0.0449   0.6120   1.0000  46.1325 250.0000
   2.000   0.5020   0.01006   0.00150  -0.0435   0.5183   1.0000  56.7334 250.0000
   2.500   0.5544   0.01083   0.00179  -0.0426   0.4477   1.0000  64.7137 250.0000
   3.000   0.6070   0.01158   0.00206  -0.0417   0.3834   1.0000  72.0007 250.0000
   3.500   0.6597   0.01232   0.00235  -0.0410   0.3183   1.0000  79.4169 250.0000
   4.000   0.7119   0.01319   0.00265  -0.0403   0.2519   1.0000  87.0024 250.0000
   4.500   0.7637   0.01421   0.00305  -0.0397   0.1786   1.0000  95.4577 250.0000
   5.000   0.8136   0.01611   0.00390  -0.0389   0.0935   1.0000 105.4919 250.0000
   5.500   0.8613   0.01899   0.00549  -0.0375   0.0559   1.0000 110.1834 250.0000
   6.000   0.9086   0.02253   0.00756  -0.0360   0.0422   1.0000 111.9818 250.0000
   6.500   0.9376   0.02201   0.00918  -0.0321   0.0353   1.0000 112.9426 250.0000
