  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.360 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1441   0.00516   0.00071  -0.0417   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1991   0.00523   0.00075  -0.0415   1.0000   1.0000   1.0000 250.0000
   0.000   0.2909   0.00520   0.00067  -0.0488   0.9422   1.0000   8.5938 250.0000
   0.500   0.3438   0.00605   0.00047  -0.0465   0.6628   1.0000  40.3795 250.0000
   1.000   0.3954   0.00686   0.00059  -0.0454   0.5386   1.0000  54.4347 250.0000
   1.500   0.4493   0.00739   0.00071  -0.0449   0.4677   1.0000  62.4594 250.0000
   2.000   0.5036   0.00786   0.00083  -0.0444   0.4089   1.0000  69.1078 250.0000
   2.500   0.5580   0.00833   0.00096  -0.0440   0.3532   1.0000  75.4313 250.0000
   3.000   0.6121   0.00886   0.00112  -0.0436   0.2965   1.0000  81.9038 250.0000
   3.500   0.6660   0.00947   0.00131  -0.0432   0.2375   1.0000  88.6607 250.0000
   4.000   0.7195   0.01019   0.00156  -0.0428   0.1790   1.0000  95.4081 250.0000
   4.500   0.7723   0.01109   0.00190  -0.0424   0.1165   1.0000 102.7370 250.0000
   5.000   0.8236   0.01262   0.00263  -0.0418   0.0511   1.0000 110.7975 250.0000
   5.500   0.8743   0.01439   0.00368  -0.0409   0.0301   1.0000 113.7009 250.0000
   6.000   0.9230   0.01662   0.00505  -0.0397   0.0226   1.0000 114.8761 250.0000
   6.500   0.9709   0.01916   0.00679  -0.0383   0.0186   1.0000 115.6053 250.0000
   7.000   1.0145   0.02335   0.00966  -0.0365   0.0161   1.0000 116.0821 250.0000
   7.500   1.0574   0.02782   0.01350  -0.0346   0.0147   1.0000 116.4085 250.0000
   8.000   1.0860   0.03611   0.02098  -0.0321   0.0145   1.0000 116.4523 250.0000
   8.500   1.0913   0.04748   0.03193  -0.0306   0.0145   1.0000 116.4414 250.0000
   9.000   1.0672   0.06057   0.04454  -0.0326   0.0156   1.0000 116.1991 250.0000
   9.500   1.0325   0.07622   0.06055  -0.0480   0.0159   1.0000 116.1335 250.0000
