  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.233 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1377   0.00636   0.00085  -0.0405   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1922   0.00644   0.00088  -0.0402   1.0000   1.0000   1.0000 250.0000
   0.000   0.2466   0.00656   0.00100  -0.0399   1.0000   1.0000   1.0000 250.0000
   0.500   0.3394   0.00656   0.00101  -0.0473   0.9391   1.0000   8.9449 250.0000
   1.000   0.3984   0.00740   0.00076  -0.0459   0.6523   1.0000  41.5672 250.0000
   1.500   0.4489   0.00832   0.00095  -0.0445   0.5367   1.0000  54.6549 250.0000
   2.000   0.5019   0.00898   0.00115  -0.0437   0.4647   1.0000  62.7958 250.0000
   2.500   0.5554   0.00957   0.00133  -0.0431   0.4025   1.0000  69.8332 250.0000
   3.000   0.6090   0.01017   0.00153  -0.0425   0.3422   1.0000  76.6835 250.0000
   3.500   0.6624   0.01083   0.00175  -0.0420   0.2805   1.0000  83.7314 250.0000
   4.000   0.7153   0.01161   0.00201  -0.0415   0.2168   1.0000  91.0353 250.0000
   4.500   0.7678   0.01257   0.00237  -0.0410   0.1492   1.0000  98.8843 250.0000
   5.000   0.8183   0.01433   0.00317  -0.0403   0.0710   1.0000 108.2678 250.0000
   5.500   0.8669   0.01680   0.00456  -0.0392   0.0416   1.0000 112.0679 250.0000
   6.000   0.9153   0.01938   0.00623  -0.0377   0.0313   1.0000 113.5333 250.0000
   6.500   0.9620   0.02314   0.00878  -0.0360   0.0263   1.0000 114.2844 250.0000
   7.000   1.0076   0.02736   0.01207  -0.0343   0.0232   1.0000 114.7777 250.0000
   7.500   1.0420   0.03512   0.01828  -0.0324   0.0216   1.0000 115.0482 250.0000
   8.000   1.0635   0.04519   0.02694  -0.0306   0.0219   1.0000 114.9892 250.0000
