  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.118 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1274   0.00883   0.00114  -0.0387   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1811   0.00892   0.00116  -0.0382   1.0000   1.0000   1.0000 250.0000
   0.000   0.2346   0.00905   0.00128  -0.0378   1.0000   1.0000   1.0000 250.0000
   0.500   0.2880   0.00924   0.00151  -0.0376   1.0000   1.0000   1.0000 250.0000
   1.000   0.3566   0.00950   0.00191  -0.0408   0.9846   1.0000   3.6824 250.0000
   1.500   0.4558   0.00985   0.00161  -0.0466   0.7139   1.0000  34.5942 250.0000
   2.000   0.5040   0.01116   0.00193  -0.0440   0.5776   1.0000  50.0235 250.0000
   2.500   0.5549   0.01220   0.00236  -0.0425   0.4946   1.0000  59.4166 250.0000
   3.000   0.6066   0.01315   0.00278  -0.0414   0.4234   1.0000  67.4695 250.0000
   3.500   0.6582   0.01409   0.00319  -0.0403   0.3556   1.0000  75.1687 250.0000
   4.000   0.7095   0.01506   0.00358  -0.0393   0.2857   1.0000  83.1302 250.0000
   4.500   0.7601   0.01621   0.00402  -0.0384   0.2093   1.0000  91.9033 250.0000
   5.000   0.8090   0.01821   0.00492  -0.0374   0.1206   1.0000 102.2543 250.0000
   5.500   0.8565   0.02142   0.00661  -0.0359   0.0733   1.0000 107.9723 250.0000
   6.000   0.9055   0.02531   0.00928  -0.0342   0.0553   1.0000 110.2528 250.0000
   6.500   0.9530   0.03054   0.01351  -0.0324   0.0471   1.0000 111.3338 250.0000
   7.000   0.9936   0.03768   0.02005  -0.0304   0.0440   1.0000 111.7497 250.0000
   7.500   1.0229   0.04704   0.02756  -0.0292   0.0420   1.0000 112.0083 250.0000
   8.000   1.0164   0.06276   0.04463  -0.0299   0.0487   1.0000 111.1114 250.0000
   8.500   0.9188   0.10588   0.09261  -0.0662   0.1093   1.0000 103.6015 250.0000
   9.000   0.9334   0.11447   0.09882  -0.0640   0.1058   1.0000 104.0156 250.0000
   9.500   0.9119   0.12561   0.11249  -0.0748   0.0992   1.0000 104.8066 250.0000
  10.000   0.9056   0.13579   0.12378  -0.0805   0.0943   1.0000 105.3959 250.0000
