  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-49_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.314 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1789   0.00593   0.00117  -0.0506   0.9993   1.0000   1.1888 249.0000
  -0.500   0.2680   0.00593   0.00112  -0.0575   0.9765   1.0000   4.6318 249.0000
   0.000   0.3447   0.00583   0.00097  -0.0613   0.9363   1.0000   9.2398 249.0000
   0.500   0.4058   0.00586   0.00076  -0.0611   0.8480   1.0000  19.3237 249.0000
   1.000   0.4544   0.00645   0.00066  -0.0584   0.7067   1.0000  35.3881 249.0000
   1.500   0.5040   0.00724   0.00074  -0.0568   0.5820   1.0000  49.5773 249.0000
   2.000   0.5557   0.00794   0.00088  -0.0558   0.4863   1.0000  60.4086 249.0000
   2.500   0.6082   0.00860   0.00104  -0.0551   0.4093   1.0000  69.1422 249.0000
   3.000   0.6612   0.00925   0.00124  -0.0546   0.3451   1.0000  76.4243 249.0000
   3.500   0.7142   0.00990   0.00147  -0.0540   0.2908   1.0000  82.6021 249.0000
   4.000   0.7671   0.01059   0.00173  -0.0535   0.2415   1.0000  88.2348 249.0000
   4.500   0.8196   0.01134   0.00202  -0.0530   0.1918   1.0000  93.9500 249.0000
   5.000   0.8715   0.01222   0.00235  -0.0524   0.1396   1.0000 100.0168 249.0000
   5.500   0.9223   0.01339   0.00284  -0.0518   0.0844   1.0000 106.6281 249.0000
   6.000   0.9702   0.01539   0.00382  -0.0507   0.0367   1.0000 112.7902 249.0000
   6.500   1.0164   0.01776   0.00512  -0.0491   0.0233   1.0000 114.8136 249.0000
   7.000   1.0604   0.02059   0.00679  -0.0472   0.0182   1.0000 115.6992 249.0000
   7.500   1.1012   0.02443   0.00925  -0.0450   0.0152   1.0000 116.2919 249.0000
   8.000   1.1404   0.02895   0.01251  -0.0425   0.0138   1.0000 116.6124 249.0000
   8.500   1.1684   0.03531   0.01714  -0.0402   0.0122   1.0000 116.9719 249.0000
   9.500   1.1801   0.05154   0.03157  -0.0340   0.0124   1.0000 116.9320 249.0000
  10.000   1.1092   0.06661   0.04776  -0.0364   0.0140   1.0000 116.5592 249.0000
