  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-49_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.370 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2012   0.00544   0.00104  -0.0551   0.9887   1.0000   3.1466 249.0000
  -0.500   0.2822   0.00537   0.00092  -0.0601   0.9625   1.0000   6.2459 249.0000
   0.000   0.3508   0.00530   0.00075  -0.0620   0.9086   1.0000  12.4063 249.0000
   0.500   0.4036   0.00556   0.00057  -0.0601   0.7942   1.0000  25.4422 249.0000
   1.000   0.4523   0.00628   0.00057  -0.0579   0.6554   1.0000  41.2724 249.0000
   1.500   0.5033   0.00700   0.00066  -0.0567   0.5442   1.0000  53.8581 249.0000
   2.000   0.5559   0.00763   0.00080  -0.0560   0.4575   1.0000  63.6764 249.0000
   2.500   0.6091   0.00823   0.00095  -0.0554   0.3870   1.0000  71.6656 249.0000
   3.000   0.6624   0.00883   0.00113  -0.0550   0.3265   1.0000  78.5417 249.0000
   3.500   0.7157   0.00944   0.00134  -0.0545   0.2748   1.0000  84.4312 249.0000
   4.000   0.7689   0.01008   0.00158  -0.0540   0.2280   1.0000  89.7872 249.0000
   4.500   0.8216   0.01080   0.00185  -0.0535   0.1787   1.0000  95.4642 249.0000
   5.000   0.8737   0.01166   0.00218  -0.0530   0.1281   1.0000 101.3750 249.0000
   5.500   0.9246   0.01280   0.00267  -0.0523   0.0758   1.0000 107.6824 249.0000
   6.000   0.9731   0.01466   0.00360  -0.0513   0.0321   1.0000 113.4560 249.0000
   6.500   1.0199   0.01689   0.00484  -0.0498   0.0203   1.0000 115.3289 249.0000
   7.000   1.0635   0.01974   0.00651  -0.0479   0.0158   1.0000 116.1697 249.0000
   7.500   1.1074   0.02240   0.00820  -0.0462   0.0131   1.0000 116.7596 249.0000
   8.000   1.1182   0.02336   0.00988  -0.0405   0.0117   1.0000 117.0873 249.0000
   8.500   1.1481   0.02863   0.01350  -0.0375   0.0106   1.0000 117.4084 249.0000
   9.000   1.1565   0.03773   0.02008  -0.0335   0.0105   1.0000 117.4305 249.0000
   9.500   1.1367   0.04840   0.02826  -0.0295   0.0109   1.0000 117.3268 249.0000
  10.000   1.0959   0.05766   0.03567  -0.0279   0.0111   1.0000 117.2718 249.0000
