  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-49_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.157 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1632   0.00817   0.00147  -0.0477   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2172   0.00837   0.00159  -0.0477   1.0000   1.0000   1.0000 249.0000
   0.000   0.2705   0.00866   0.00185  -0.0478   1.0000   1.0000   1.0000 249.0000
   0.500   0.3646   0.00880   0.00203  -0.0559   0.9704   1.0000   5.3465 249.0000
   1.000   0.4507   0.00861   0.00182  -0.0608   0.9052   1.0000  12.7989 249.0000
   1.500   0.5118   0.00870   0.00151  -0.0596   0.7771   1.0000  27.3803 249.0000
   2.500   0.6076   0.01054   0.00171  -0.0545   0.5199   1.0000  56.6161 249.0000
   3.000   0.6579   0.01149   0.00201  -0.0532   0.4352   1.0000  66.2073 249.0000
   3.500   0.7089   0.01244   0.00236  -0.0522   0.3668   1.0000  73.9575 249.0000
   4.000   0.7601   0.01339   0.00277  -0.0513   0.3068   1.0000  80.7852 249.0000
   4.500   0.8110   0.01441   0.00322  -0.0504   0.2504   1.0000  87.2114 249.0000
   5.000   0.8613   0.01552   0.00371  -0.0495   0.1930   1.0000  93.8016 249.0000
   5.500   0.9105   0.01688   0.00426  -0.0486   0.1299   1.0000 101.1707 249.0000
   6.000   0.9564   0.01935   0.00544  -0.0472   0.0682   1.0000 108.6292 249.0000
   6.500   1.0000   0.02266   0.00715  -0.0453   0.0436   1.0000 111.8299 249.0000
   7.000   1.0435   0.02716   0.00982  -0.0431   0.0344   1.0000 113.1164 249.0000
   7.500   1.0860   0.03197   0.01314  -0.0410   0.0290   1.0000 113.9113 249.0000
   8.000   1.1163   0.03981   0.01976  -0.0381   0.0275   1.0000 114.1339 249.0000
   8.500   1.1281   0.04911   0.02862  -0.0350   0.0269   1.0000 114.2318 249.0000
   9.000   1.1217   0.05990   0.03823  -0.0332   0.0279   1.0000 114.0754 249.0000
