  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-49_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.117 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1567   0.00935   0.00162  -0.0465   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2103   0.00955   0.00173  -0.0465   1.0000   1.0000   1.0000 249.0000
   0.000   0.2633   0.00985   0.00199  -0.0465   1.0000   1.0000   1.0000 249.0000
   0.500   0.3151   0.01029   0.00244  -0.0468   1.0000   1.0000   1.0000 249.0000
   1.000   0.4261   0.01037   0.00262  -0.0580   0.9513   1.0000   7.5353 249.0000
   1.500   0.5083   0.01011   0.00229  -0.0610   0.8546   1.0000  18.5710 249.0000
   2.000   0.5621   0.01054   0.00203  -0.0579   0.7036   1.0000  35.7508 249.0000
   2.500   0.6092   0.01161   0.00220  -0.0550   0.5753   1.0000  50.3349 249.0000
   3.000   0.6581   0.01275   0.00256  -0.0531   0.4804   1.0000  61.0869 249.0000
   3.500   0.7081   0.01387   0.00302  -0.0517   0.4042   1.0000  69.7224 249.0000
   4.000   0.7584   0.01503   0.00353  -0.0505   0.3397   1.0000  77.0411 249.0000
   4.500   0.8085   0.01623   0.00411  -0.0494   0.2793   1.0000  83.9151 249.0000
   5.000   0.8578   0.01755   0.00475  -0.0483   0.2190   1.0000  90.8157 249.0000
   5.500   0.9057   0.01906   0.00541  -0.0471   0.1533   1.0000  98.4175 249.0000
   6.000   0.9503   0.02168   0.00655  -0.0455   0.0894   1.0000 106.0155 249.0000
   6.500   0.9944   0.02549   0.00850  -0.0436   0.0575   1.0000 109.9896 249.0000
   7.000   1.0397   0.02989   0.01150  -0.0414   0.0441   1.0000 111.7574 249.0000
   7.500   1.0792   0.03672   0.01704  -0.0388   0.0394   1.0000 112.4146 249.0000
   8.000   1.1069   0.04455   0.02395  -0.0361   0.0368   1.0000 112.7646 249.0000
   8.500   1.1013   0.05754   0.03700  -0.0336   0.0395   1.0000 112.3961 249.0000
   9.000   1.0847   0.06892   0.04778  -0.0334   0.0414   1.0000 112.1345 249.0000
