  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-49_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.197 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1682   0.00734   0.00136  -0.0486   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2225   0.00754   0.00149  -0.0486   1.0000   1.0000   1.0000 249.0000
   0.000   0.2987   0.00772   0.00166  -0.0532   0.9854   1.0000   3.5574 249.0000
   0.500   0.3891   0.00762   0.00156  -0.0598   0.9420   1.0000   8.5953 249.0000
   1.000   0.4589   0.00752   0.00129  -0.0610   0.8537   1.0000  18.6677 249.0000
   1.500   0.5089   0.00804   0.00112  -0.0581   0.7076   1.0000  35.2845 249.0000
   2.000   0.5569   0.00895   0.00122  -0.0558   0.5783   1.0000  50.0059 249.0000
   2.500   0.6071   0.00982   0.00142  -0.0545   0.4802   1.0000  61.1089 249.0000
   3.000   0.6585   0.01064   0.00168  -0.0535   0.4029   1.0000  69.8645 249.0000
   3.500   0.7103   0.01147   0.00198  -0.0527   0.3392   1.0000  77.0979 249.0000
   4.000   0.7622   0.01231   0.00233  -0.0520   0.2829   1.0000  83.5006 249.0000
   4.500   0.8138   0.01320   0.00271  -0.0513   0.2297   1.0000  89.5889 249.0000
   5.000   0.8648   0.01421   0.00310  -0.0506   0.1742   1.0000  95.9772 249.0000
   5.500   0.9148   0.01550   0.00363  -0.0498   0.1132   1.0000 103.1455 249.0000
   6.000   0.9610   0.01791   0.00479  -0.0485   0.0557   1.0000 110.2258 249.0000
   6.500   1.0041   0.02109   0.00643  -0.0466   0.0350   1.0000 113.0217 249.0000
   7.000   1.0478   0.02473   0.00861  -0.0445   0.0273   1.0000 114.1630 249.0000
   7.500   1.0909   0.02908   0.01162  -0.0422   0.0236   1.0000 114.7559 249.0000
