  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-49_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.382 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2044   0.00534   0.00101  -0.0558   0.9864   1.0000   3.4292 249.0000
  -0.500   0.2840   0.00527   0.00088  -0.0604   0.9593   1.0000   6.6192 249.0000
   0.000   0.3514   0.00521   0.00071  -0.0620   0.9024   1.0000  13.1168 249.0000
   0.500   0.4031   0.00553   0.00055  -0.0599   0.7836   1.0000  26.6382 249.0000
   1.000   0.4520   0.00625   0.00055  -0.0578   0.6464   1.0000  42.2882 249.0000
   1.500   0.5033   0.00695   0.00065  -0.0567   0.5375   1.0000  54.6147 249.0000
   2.000   0.5560   0.00758   0.00078  -0.0560   0.4524   1.0000  64.2552 249.0000
   2.500   0.6092   0.00817   0.00094  -0.0555   0.3832   1.0000  72.0983 249.0000
   3.000   0.6626   0.00876   0.00111  -0.0550   0.3233   1.0000  78.9046 249.0000
   3.500   0.7160   0.00936   0.00132  -0.0546   0.2719   1.0000  84.7624 249.0000
   4.000   0.7692   0.01001   0.00156  -0.0541   0.2257   1.0000  90.0491 249.0000
   4.500   0.8220   0.01071   0.00182  -0.0536   0.1763   1.0000  95.7361 249.0000
   5.000   0.8741   0.01157   0.00216  -0.0531   0.1260   1.0000 101.6296 249.0000
   5.500   0.9250   0.01271   0.00265  -0.0524   0.0743   1.0000 107.8734 249.0000
   6.000   0.9736   0.01453   0.00356  -0.0514   0.0313   1.0000 113.5670 249.0000
   6.500   1.0208   0.01669   0.00476  -0.0499   0.0198   1.0000 115.4184 249.0000
   7.000   1.0647   0.01942   0.00637  -0.0481   0.0154   1.0000 116.2608 249.0000
   7.500   1.1080   0.02220   0.00809  -0.0464   0.0128   1.0000 116.8384 249.0000
   8.500   1.1801   0.03154   0.01506  -0.0413   0.0102   1.0000 117.5380 249.0000
   9.000   1.1963   0.03943   0.02181  -0.0378   0.0100   1.0000 117.5737 249.0000
   9.500   1.1785   0.05064   0.03213  -0.0343   0.0107   1.0000 117.3901 249.0000
  10.000   1.1414   0.06007   0.04125  -0.0334   0.0110   1.0000 117.2997 249.0000
