  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140520-40_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.161 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1545   0.00787   0.00127  -0.0452   1.0000   1.0000   1.0000 250.0000
  -0.500   0.2087   0.00802   0.00134  -0.0451   1.0000   1.0000   1.0000 250.0000
   0.000   0.2626   0.00823   0.00153  -0.0450   1.0000   1.0000   1.0000 250.0000
   0.500   0.3367   0.00846   0.00179  -0.0492   0.9846   1.0000   3.6782 250.0000
   1.000   0.4322   0.00831   0.00164  -0.0563   0.9076   1.0000  12.5650 250.0000
   1.500   0.4932   0.00863   0.00131  -0.0548   0.7236   1.0000  33.5345 250.0000
   2.000   0.5401   0.00971   0.00144  -0.0520   0.5775   1.0000  50.1602 250.0000
   2.500   0.5902   0.01066   0.00171  -0.0506   0.4831   1.0000  60.8910 250.0000
   3.000   0.6416   0.01153   0.00202  -0.0496   0.4081   1.0000  69.4149 250.0000
   3.500   0.6934   0.01240   0.00236  -0.0487   0.3436   1.0000  76.7416 250.0000
   4.000   0.7450   0.01332   0.00275  -0.0479   0.2845   1.0000  83.4920 250.0000
   4.500   0.7962   0.01433   0.00318  -0.0471   0.2278   1.0000  89.9947 250.0000
   5.000   0.8469   0.01545   0.00364  -0.0463   0.1673   1.0000  96.9839 250.0000
   5.500   0.8959   0.01711   0.00439  -0.0454   0.1008   1.0000 104.8566 250.0000
   6.000   0.9419   0.01994   0.00587  -0.0438   0.0566   1.0000 110.3500 250.0000
   6.500   0.9872   0.02332   0.00786  -0.0419   0.0404   1.0000 112.5165 250.0000
   7.000   1.0323   0.02751   0.01066  -0.0400   0.0326   1.0000 113.6228 250.0000
   7.500   1.0718   0.03404   0.01542  -0.0378   0.0296   1.0000 114.0736 250.0000
   8.000   1.0986   0.04197   0.02305  -0.0349   0.0280   1.0000 114.3223 250.0000
   8.500   1.1047   0.05291   0.03310  -0.0327   0.0291   1.0000 114.1503 250.0000
