  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-30_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.141 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1380   0.00825   0.00122  -0.0417   1.0000   1.0000   1.0000 249.0000
  -0.500   0.1916   0.00837   0.00126  -0.0413   1.0000   1.0000   1.0000 249.0000
   0.000   0.2451   0.00854   0.00141  -0.0410   1.0000   1.0000   1.0000 249.0000
   0.500   0.2984   0.00878   0.00167  -0.0409   1.0000   1.0000   1.0000 249.0000
   1.000   0.3921   0.00891   0.00188  -0.0487   0.9573   1.0000   6.8999 249.0000
   1.500   0.4739   0.00894   0.00152  -0.0512   0.7643   1.0000  28.6620 249.0000
   2.000   0.5189   0.01024   0.00159  -0.0474   0.5616   1.0000  51.3898 249.0000
   2.500   0.5683   0.01137   0.00193  -0.0458   0.4530   1.0000  63.5341 249.0000
   3.000   0.6193   0.01239   0.00232  -0.0447   0.3756   1.0000  72.2155 249.0000
   3.500   0.6709   0.01340   0.00277  -0.0438   0.3128   1.0000  79.2710 249.0000
   4.000   0.7225   0.01446   0.00330  -0.0429   0.2571   1.0000  85.5537 249.0000
   4.500   0.7737   0.01559   0.00388  -0.0420   0.2050   1.0000  91.4641 249.0000
   5.000   0.8243   0.01687   0.00451  -0.0411   0.1545   1.0000  97.2670 249.0000
   5.500   0.8735   0.01860   0.00537  -0.0401   0.1043   1.0000 103.1739 249.0000
   6.000   0.9212   0.02115   0.00678  -0.0387   0.0668   1.0000 107.7696 249.0000
   6.500   0.9675   0.02490   0.00894  -0.0371   0.0493   1.0000 110.0279 249.0000
   7.000   1.0132   0.02940   0.01249  -0.0351   0.0402   1.0000 111.2808 249.0000
   7.500   1.0532   0.03549   0.01700  -0.0334   0.0354   1.0000 111.9722 249.0000
   8.000   1.0760   0.04456   0.02611  -0.0308   0.0339   1.0000 112.2033 249.0000
   8.500   1.0785   0.05600   0.03713  -0.0297   0.0343   1.0000 112.1327 249.0000
   9.000   1.0159   0.07583   0.05900  -0.0374   0.0395   1.0000 111.3921 249.0000
   9.500   0.9897   0.09180   0.07465  -0.0505   0.0416   1.0000 111.0809 249.0000
