  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-30_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.081 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1286   0.01080   0.00153  -0.0401   1.0000   1.0000   1.0000 249.0000
  -0.500   0.1816   0.01093   0.00155  -0.0397   1.0000   1.0000   1.0000 249.0000
   0.000   0.2340   0.01112   0.00170  -0.0393   1.0000   1.0000   1.0000 249.0000
   0.500   0.2861   0.01138   0.00199  -0.0390   1.0000   1.0000   1.0000 249.0000
   1.000   0.3377   0.01177   0.00246  -0.0390   1.0000   1.0000   1.0000 249.0000
   1.500   0.4282   0.01226   0.00318  -0.0471   0.9630   1.0000   6.2477 249.0000
   2.000   0.5251   0.01230   0.00273  -0.0506   0.7278   1.0000  32.7686 249.0000
   2.500   0.5716   0.01391   0.00312  -0.0467   0.5598   1.0000  51.5876 249.0000
   3.000   0.6208   0.01546   0.00383  -0.0447   0.4602   1.0000  62.7269 249.0000
   3.500   0.6710   0.01694   0.00463  -0.0431   0.3839   1.0000  71.2863 249.0000
   4.000   0.7214   0.01852   0.00556  -0.0417   0.3182   1.0000  78.6641 249.0000
   4.500   0.7716   0.02025   0.00663  -0.0403   0.2590   1.0000  85.3434 249.0000
   5.000   0.8209   0.02213   0.00777  -0.0389   0.2024   1.0000  91.7677 249.0000
   5.500   0.8689   0.02440   0.00896  -0.0375   0.1480   1.0000  98.0292 249.0000
   6.000   0.9163   0.02777   0.01118  -0.0358   0.1043   1.0000 103.1722 249.0000
   6.500   0.9627   0.03257   0.01463  -0.0340   0.0804   1.0000 106.0698 249.0000
   7.000   1.0017   0.03991   0.02166  -0.0318   0.0693   1.0000 107.4542 249.0000
   7.500   1.0294   0.04878   0.02984  -0.0303   0.0636   1.0000 108.1668 249.0000
   8.000   1.0388   0.06098   0.04154  -0.0300   0.0646   1.0000 108.0437 249.0000
   8.500   1.0078   0.07854   0.06010  -0.0354   0.0724   1.0000 107.0539 249.0000
