SynerJ-100
 0.5923300    -0.0083900
 0.6011000    -0.0080000
 0.6098800    -0.0076000
 0.6186600    -0.0072100
 0.6274300    -0.0068200
 0.6362100    -0.0064300
 0.6450000    -0.0060500
 0.6537800    -0.0056600
 0.6625600    -0.0052700
 0.6713300    -0.0048900
 0.6800900    -0.0045200
 0.6888700    -0.0041600
 0.6976600    -0.0037900
 0.7064300    -0.0034300
 0.7151900    -0.0030800
 0.7239400    -0.0027400
 0.7327100    -0.0024100
 0.7414900    -0.0020800
 0.7502600    -0.0017600
 0.7590100    -0.0014400
 0.7677500    -0.0011400
 0.7765100    -0.0008500
 0.7852800    -0.0005700
 0.7940400    -0.0002900
 0.8027700    -0.0000200
 0.8115000     0.0002200
 0.8202500     0.0004500
 0.8290100     0.0006800
 0.8377300     0.0008900
 0.8464300     0.0010800
 0.8551700     0.0012500
 0.8639400     0.0014100
 0.8726600     0.0015600
 0.8813400     0.0016900
 0.8900200     0.0017900
 0.8987400     0.0018700
 0.9074200     0.0019300
 0.9160400     0.0019600
 0.9247000     0.0019500
 0.9333500     0.0019100
 0.9419200     0.0018400
 0.9505100     0.0017100
 0.9590300     0.0015500
 0.9674500     0.0013200
 0.9757200     0.0010500
 0.9835900     0.0007000
 0.9907700     0.0003000
 0.9967200    -0.0001400
 1.0000000    -0.0005200
