  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140424-35_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.232 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1566   0.00664   0.00111  -0.0462   1.0000   1.0000   1.0000 250.0000
  -0.500   0.2111   0.00677   0.00119  -0.0460   1.0000   1.0000   1.0000 250.0000
   0.000   0.2719   0.00695   0.00134  -0.0472   0.9960   1.0000   2.0945 250.0000
   0.500   0.3669   0.00688   0.00128  -0.0550   0.9512   1.0000   7.5831 250.0000
   1.000   0.4388   0.00683   0.00097  -0.0565   0.8249   1.0000  21.9795 250.0000
   1.500   0.4835   0.00790   0.00090  -0.0528   0.6032   1.0000  47.1092 250.0000
   2.000   0.5330   0.00889   0.00110  -0.0513   0.4769   1.0000  61.3829 250.0000
   2.500   0.5849   0.00968   0.00134  -0.0505   0.3953   1.0000  70.5944 250.0000
   3.000   0.6374   0.01041   0.00159  -0.0498   0.3313   1.0000  77.8518 250.0000
   3.500   0.6900   0.01115   0.00188  -0.0491   0.2761   1.0000  84.1224 250.0000
   4.000   0.7425   0.01193   0.00220  -0.0485   0.2256   1.0000  89.8936 250.0000
   4.500   0.7948   0.01277   0.00257  -0.0478   0.1774   1.0000  95.4475 250.0000
   5.000   0.8463   0.01380   0.00301  -0.0472   0.1299   1.0000 100.9961 250.0000
   5.500   0.8964   0.01523   0.00368  -0.0464   0.0801   1.0000 106.9799 250.0000
   6.000   0.9445   0.01734   0.00484  -0.0451   0.0470   1.0000 111.2267 250.0000
   6.500   0.9902   0.02011   0.00646  -0.0434   0.0328   1.0000 113.2268 250.0000
   7.000   1.0349   0.02344   0.00859  -0.0415   0.0257   1.0000 114.3244 250.0000
   7.500   1.0757   0.02841   0.01181  -0.0396   0.0217   1.0000 114.9948 250.0000
   8.000   1.1122   0.03394   0.01684  -0.0370   0.0201   1.0000 115.3011 250.0000
   8.500   1.1289   0.04330   0.02544  -0.0340   0.0201   1.0000 115.3009 250.0000
   9.000   1.1211   0.05427   0.03606  -0.0322   0.0203   1.0000 115.2586 250.0000
   9.500   1.0902   0.06475   0.04634  -0.0325   0.0207   1.0000 115.1720 250.0000
  10.000   1.0557   0.07804   0.05928  -0.0428   0.0213   1.0000 115.0599 250.0000
