  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140424-35_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.099 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1403   0.00993   0.00152  -0.0433   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1936   0.01008   0.00157  -0.0429   1.0000   1.0000   1.0000 250.0000
   0.000   0.2464   0.01029   0.00174  -0.0426   1.0000   1.0000   1.0000 250.0000
   0.500   0.2990   0.01058   0.00204  -0.0425   1.0000   1.0000   1.0000 250.0000
   1.000   0.3510   0.01100   0.00252  -0.0426   1.0000   1.0000   1.0000 250.0000
   1.500   0.4648   0.01106   0.00276  -0.0539   0.9269   1.0000  10.3576 250.0000
   2.000   0.5393   0.01125   0.00224  -0.0535   0.6987   1.0000  36.2954 250.0000
   2.500   0.5861   0.01274   0.00256  -0.0503   0.5381   1.0000  54.4621 250.0000
   3.000   0.6352   0.01414   0.00312  -0.0485   0.4442   1.0000  65.0708 250.0000
   3.500   0.6856   0.01544   0.00378  -0.0471   0.3710   1.0000  73.3512 250.0000
   4.000   0.7361   0.01677   0.00449  -0.0459   0.3081   1.0000  80.4845 250.0000
   4.500   0.7862   0.01819   0.00522  -0.0447   0.2507   1.0000  87.0253 250.0000
   5.000   0.8355   0.01973   0.00609  -0.0434   0.1926   1.0000  93.6873 250.0000
   5.500   0.8833   0.02176   0.00715  -0.0420   0.1359   1.0000 100.2809 250.0000
   6.000   0.9304   0.02468   0.00884  -0.0404   0.0916   1.0000 105.5673 250.0000
   6.500   0.9772   0.02888   0.01170  -0.0386   0.0678   1.0000 108.5258 250.0000
   7.000   1.0210   0.03445   0.01571  -0.0367   0.0557   1.0000 110.0739 250.0000
   7.500   1.0543   0.04221   0.02319  -0.0341   0.0504   1.0000 110.7669 250.0000
   8.000   1.0738   0.05190   0.03176  -0.0324   0.0481   1.0000 111.0725 250.0000
   8.500   1.0780   0.06345   0.04228  -0.0315   0.0487   1.0000 111.0029 250.0000
   9.000   1.0147   0.08191   0.06352  -0.0384   0.0570   1.0000 109.8975 250.0000
