  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140424-35_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.318 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1624   0.00572   0.00100  -0.0473   1.0000   1.0000   1.0000 250.0000
  -0.500   0.2243   0.00584   0.00106  -0.0486   0.9960   1.0000   2.0933 250.0000
   0.000   0.3135   0.00579   0.00099  -0.0553   0.9639   1.0000   6.1292 250.0000
   0.500   0.3853   0.00571   0.00077  -0.0575   0.8806   1.0000  15.6407 250.0000
   1.000   0.4323   0.00649   0.00061  -0.0542   0.6708   1.0000  39.4647 250.0000
   1.500   0.4811   0.00748   0.00074  -0.0525   0.5151   1.0000  57.0632 250.0000
   2.000   0.5334   0.00820   0.00091  -0.0517   0.4237   1.0000  67.3847 250.0000
   2.500   0.5865   0.00883   0.00110  -0.0511   0.3558   1.0000  75.0700 250.0000
   3.000   0.6398   0.00943   0.00130  -0.0506   0.2984   1.0000  81.5910 250.0000
   3.500   0.6931   0.01007   0.00154  -0.0500   0.2478   1.0000  87.3476 250.0000
   4.000   0.7461   0.01076   0.00180  -0.0495   0.2008   1.0000  92.7407 250.0000
   4.500   0.7988   0.01152   0.00211  -0.0490   0.1564   1.0000  97.8873 250.0000
   5.000   0.8509   0.01242   0.00250  -0.0484   0.1113   1.0000 103.1981 250.0000
   5.500   0.9017   0.01369   0.00310  -0.0476   0.0657   1.0000 108.7893 250.0000
   6.000   0.9508   0.01548   0.00410  -0.0465   0.0371   1.0000 112.6011 250.0000
   6.500   0.9979   0.01775   0.00544  -0.0451   0.0253   1.0000 114.3974 250.0000
   7.000   1.0425   0.02067   0.00725  -0.0433   0.0199   1.0000 115.3270 250.0000
   7.500   1.0833   0.02472   0.00982  -0.0414   0.0164   1.0000 116.0098 250.0000
   8.000   1.1239   0.02904   0.01336  -0.0390   0.0151   1.0000 116.3103 250.0000
   8.500   1.1587   0.03353   0.01714  -0.0369   0.0134   1.0000 116.7221 250.0000
   9.000   1.1759   0.04123   0.02395  -0.0342   0.0131   1.0000 116.7981 250.0000
   9.500   1.1349   0.05654   0.03919  -0.0321   0.0144   1.0000 116.4910 250.0000
  10.000   1.0925   0.06903   0.05188  -0.0394   0.0147   1.0000 116.4145 250.0000
