  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.294 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1613   0.00573   0.00092  -0.0449   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2161   0.00583   0.00096  -0.0446   1.0000   1.0000   1.0000 257.0000
   0.000   0.3056   0.00582   0.00092  -0.0513   0.9537   1.0000  18.3813 257.0000
   0.500   0.3736   0.00606   0.00069  -0.0522   0.7931   1.0000  39.1405 257.0000
   1.000   0.4196   0.00710   0.00070  -0.0492   0.5889   1.0000  57.4050 257.0000
   1.500   0.4704   0.00801   0.00084  -0.0480   0.4514   1.0000  68.7191 257.0000
   2.000   0.5234   0.00871   0.00103  -0.0473   0.3715   1.0000  75.4202 257.0000
   2.500   0.5770   0.00932   0.00124  -0.0468   0.3172   1.0000  80.1609 257.0000
   3.000   0.6307   0.00991   0.00148  -0.0462   0.2719   1.0000  84.3136 257.0000
   3.500   0.6843   0.01052   0.00173  -0.0457   0.2307   1.0000  88.3248 257.0000
   4.000   0.7377   0.01118   0.00202  -0.0451   0.1921   1.0000  92.3617 257.0000
   4.500   0.7907   0.01192   0.00237  -0.0445   0.1565   1.0000  96.4200 257.0000
   5.000   0.8433   0.01274   0.00276  -0.0439   0.1232   1.0000 100.6301 257.0000
   5.500   0.8952   0.01370   0.00324  -0.0433   0.0910   1.0000 105.2462 257.0000
   6.000   0.9461   0.01498   0.00391  -0.0425   0.0591   1.0000 110.7062 257.0000
   6.500   0.9947   0.01689   0.00499  -0.0414   0.0382   1.0000 115.1394 257.0000
   7.000   1.0420   0.01906   0.00634  -0.0401   0.0284   1.0000 117.6529 257.0000
   7.500   1.0863   0.02187   0.00808  -0.0386   0.0235   1.0000 119.0655 257.0000
   8.000   1.1297   0.02508   0.01027  -0.0370   0.0203   1.0000 120.0728 257.0000
   8.500   1.1709   0.02852   0.01282  -0.0354   0.0176   1.0000 120.9511 257.0000
   9.000   1.2024   0.03421   0.01790  -0.0330   0.0162   1.0000 121.4529 257.0000
   9.500   1.2189   0.04176   0.02480  -0.0306   0.0157   1.0000 121.6646 257.0000
  10.000   1.1982   0.05318   0.03590  -0.0292   0.0160   1.0000 121.5426 257.0000
