  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.051 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1341   0.01349   0.00198  -0.0405   1.0000   1.0000   1.0000 257.0000
  -0.500   0.1866   0.01363   0.00196  -0.0400   1.0000   1.0000   1.0000 257.0000
   0.000   0.2385   0.01383   0.00211  -0.0395   1.0000   1.0000   1.0000 257.0000
   0.500   0.2897   0.01412   0.00242  -0.0391   1.0000   1.0000   1.0000 257.0000
   1.000   0.3400   0.01456   0.00298  -0.0391   1.0000   1.0000   1.0000 257.0000
   1.500   0.3882   0.01544   0.00409  -0.0402   1.0000   1.0000   1.0000 257.0000
   2.000   0.5421   0.01598   0.00464  -0.0557   0.7688   1.0000  41.5340 257.0000
   2.500   0.5857   0.01777   0.00527  -0.0495   0.6087   1.0000  55.7477 257.0000
   3.000   0.6343   0.01975   0.00644  -0.0465   0.5097   1.0000  63.9282 257.0000
   3.500   0.6849   0.02189   0.00797  -0.0445   0.4339   1.0000  70.1689 257.0000
   4.000   0.7353   0.02429   0.00989  -0.0427   0.3710   1.0000  75.4604 257.0000
   4.500   0.7851   0.02700   0.01207  -0.0410   0.3173   1.0000  80.1536 257.0000
   5.000   0.8340   0.03010   0.01478  -0.0393   0.2678   1.0000  84.7038 257.0000
   5.500   0.8813   0.03361   0.01769  -0.0375   0.2224   1.0000  89.1644 257.0000
   6.000   0.9254   0.03818   0.02180  -0.0357   0.1811   1.0000  93.5766 257.0000
   6.500   0.9652   0.04418   0.02715  -0.0341   0.1498   1.0000  97.2327 257.0000
   7.000   0.9925   0.05380   0.03668  -0.0339   0.1327   1.0000  99.3808 257.0000
   7.500   1.0042   0.06622   0.04894  -0.0359   0.1270   1.0000 100.1166 257.0000
