  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.129 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1492   0.00856   0.00132  -0.0429   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2028   0.00867   0.00134  -0.0424   1.0000   1.0000   1.0000 257.0000
   0.000   0.2561   0.00884   0.00148  -0.0420   1.0000   1.0000   1.0000 257.0000
   0.500   0.3091   0.00909   0.00176  -0.0418   1.0000   1.0000   1.0000 257.0000
   1.000   0.4091   0.00916   0.00191  -0.0504   0.9295   1.0000  22.5892 257.0000
   1.500   0.4782   0.00968   0.00161  -0.0498   0.6876   1.0000  48.9945 257.0000
   2.000   0.5239   0.01108   0.00183  -0.0467   0.5092   1.0000  63.9617 257.0000
   2.500   0.5743   0.01224   0.00225  -0.0454   0.4169   1.0000  71.5845 257.0000
   3.000   0.6258   0.01334   0.00274  -0.0444   0.3539   1.0000  76.9332 257.0000
   3.500   0.6779   0.01440   0.00332  -0.0435   0.3009   1.0000  81.6301 257.0000
   4.000   0.7298   0.01552   0.00391  -0.0426   0.2550   1.0000  85.9287 257.0000
   4.500   0.7815   0.01668   0.00459  -0.0417   0.2127   1.0000  90.1758 257.0000
   5.000   0.8326   0.01795   0.00535  -0.0407   0.1727   1.0000  94.5332 257.0000
   5.500   0.8827   0.01942   0.00612  -0.0398   0.1343   1.0000  99.1659 257.0000
   6.000   0.9315   0.02132   0.00720  -0.0386   0.0968   1.0000 104.3523 257.0000
   6.500   0.9790   0.02391   0.00866  -0.0373   0.0690   1.0000 108.8704 257.0000
   7.000   1.0255   0.02740   0.01098  -0.0358   0.0533   1.0000 111.8483 257.0000
   7.500   1.0689   0.03232   0.01498  -0.0339   0.0449   1.0000 113.6224 257.0000
   8.000   1.1028   0.03952   0.02156  -0.0318   0.0410   1.0000 114.4970 257.0000
   8.500   1.1273   0.04742   0.02849  -0.0302   0.0385   1.0000 115.0626 257.0000
   9.000   1.1183   0.05954   0.04079  -0.0298   0.0384   1.0000 115.0818 257.0000
