  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.290 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1611   0.00576   0.00093  -0.0448   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2159   0.00586   0.00097  -0.0445   1.0000   1.0000   1.0000 257.0000
   0.000   0.3044   0.00587   0.00093  -0.0511   0.9564   1.0000  17.8594 257.0000
   0.500   0.3739   0.00608   0.00071  -0.0523   0.7994   1.0000  38.4992 257.0000
   1.000   0.4197   0.00712   0.00071  -0.0492   0.5939   1.0000  56.9857 257.0000
   1.500   0.4705   0.00803   0.00085  -0.0480   0.4541   1.0000  68.4972 257.0000
   2.000   0.5234   0.00874   0.00104  -0.0473   0.3733   1.0000  75.2662 257.0000
   2.500   0.5769   0.00937   0.00125  -0.0467   0.3186   1.0000  80.0310 257.0000
   3.000   0.6306   0.00996   0.00149  -0.0462   0.2731   1.0000  84.1978 257.0000
   3.500   0.6842   0.01057   0.00175  -0.0456   0.2318   1.0000  88.2176 257.0000
   4.000   0.7375   0.01124   0.00204  -0.0451   0.1931   1.0000  92.2565 257.0000
   4.500   0.7905   0.01198   0.00239  -0.0445   0.1574   1.0000  96.3170 257.0000
   5.000   0.8431   0.01280   0.00279  -0.0439   0.1238   1.0000 100.5432 257.0000
   5.500   0.8950   0.01377   0.00326  -0.0432   0.0916   1.0000 105.1425 257.0000
   6.000   0.9459   0.01505   0.00394  -0.0424   0.0595   1.0000 110.6258 257.0000
   6.500   0.9943   0.01699   0.00502  -0.0414   0.0386   1.0000 115.0400 257.0000
   7.000   1.0416   0.01917   0.00640  -0.0401   0.0287   1.0000 117.5783 257.0000
   7.500   1.0858   0.02202   0.00812  -0.0386   0.0237   1.0000 118.9942 257.0000
   8.000   1.1291   0.02527   0.01031  -0.0369   0.0204   1.0000 120.0152 257.0000
   8.500   1.1707   0.02860   0.01295  -0.0352   0.0178   1.0000 120.8881 257.0000
   9.000   1.2016   0.03448   0.01809  -0.0329   0.0164   1.0000 121.3801 257.0000
   9.500   1.2151   0.04263   0.02563  -0.0305   0.0159   1.0000 121.5622 257.0000
  10.000   1.1954   0.05369   0.03636  -0.0292   0.0162   1.0000 121.4552 257.0000
