  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.297 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1615   0.00570   0.00092  -0.0449   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2163   0.00580   0.00096  -0.0446   1.0000   1.0000   1.0000 257.0000
   0.000   0.3066   0.00579   0.00090  -0.0515   0.9517   1.0000  18.7595 257.0000
   0.500   0.3734   0.00605   0.00068  -0.0521   0.7882   1.0000  39.6249 257.0000
   1.000   0.4195   0.00709   0.00070  -0.0492   0.5852   1.0000  57.7106 257.0000
   1.500   0.4704   0.00799   0.00084  -0.0480   0.4495   1.0000  68.8732 257.0000
   2.000   0.5235   0.00868   0.00102  -0.0474   0.3702   1.0000  75.5315 257.0000
   2.500   0.5771   0.00929   0.00124  -0.0468   0.3161   1.0000  80.2546 257.0000
   3.000   0.6308   0.00988   0.00147  -0.0463   0.2710   1.0000  84.3977 257.0000
   3.500   0.6844   0.01048   0.00172  -0.0457   0.2300   1.0000  88.4021 257.0000
   4.000   0.7378   0.01114   0.00201  -0.0451   0.1915   1.0000  92.4369 257.0000
   4.500   0.7908   0.01187   0.00235  -0.0446   0.1559   1.0000  96.4941 257.0000
   5.000   0.8434   0.01269   0.00275  -0.0439   0.1227   1.0000 100.6914 257.0000
   5.500   0.8954   0.01365   0.00322  -0.0433   0.0905   1.0000 105.3210 257.0000
   6.000   0.9462   0.01493   0.00388  -0.0425   0.0588   1.0000 110.7635 257.0000
   6.500   0.9950   0.01682   0.00497  -0.0415   0.0379   1.0000 115.2137 257.0000
   7.000   1.0422   0.01898   0.00630  -0.0402   0.0282   1.0000 117.7049 257.0000
   7.500   1.0868   0.02175   0.00804  -0.0387   0.0233   1.0000 119.1231 257.0000
   8.000   1.1300   0.02495   0.01024  -0.0370   0.0201   1.0000 120.1201 257.0000
   8.500   1.1706   0.02863   0.01283  -0.0354   0.0175   1.0000 120.9983 257.0000
   9.000   1.2031   0.03396   0.01772  -0.0330   0.0161   1.0000 121.5079 257.0000
   9.500   1.2232   0.04080   0.02380  -0.0308   0.0154   1.0000 121.7540 257.0000
  10.000   1.2026   0.05245   0.03518  -0.0291   0.0158   1.0000 121.6259 257.0000
