  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.345 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1636   0.00530   0.00086  -0.0453   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2330   0.00537   0.00087  -0.0481   0.9878   1.0000   9.7892 257.0000
   0.000   0.3189   0.00532   0.00072  -0.0536   0.9113   1.0000  25.3163 257.0000
   0.500   0.3698   0.00595   0.00057  -0.0510   0.7185   1.0000  46.2346 257.0000
   1.000   0.4183   0.00695   0.00063  -0.0490   0.5358   1.0000  61.7875 257.0000
   1.500   0.4705   0.00772   0.00077  -0.0482   0.4219   1.0000  71.1633 257.0000
   2.000   0.5241   0.00834   0.00094  -0.0476   0.3526   1.0000  77.0427 257.0000
   2.500   0.5780   0.00888   0.00113  -0.0471   0.3020   1.0000  81.5301 257.0000
   3.000   0.6320   0.00942   0.00134  -0.0466   0.2591   1.0000  85.5381 257.0000
   3.500   0.6858   0.00998   0.00157  -0.0461   0.2197   1.0000  89.4498 257.0000
   4.000   0.7393   0.01061   0.00183  -0.0456   0.1823   1.0000  93.4486 257.0000
   4.500   0.7925   0.01130   0.00215  -0.0450   0.1476   1.0000  97.5024 257.0000
   5.000   0.8453   0.01208   0.00252  -0.0444   0.1157   1.0000 101.6404 257.0000
   5.500   0.8975   0.01298   0.00296  -0.0438   0.0845   1.0000 106.2730 257.0000
   6.000   0.9486   0.01420   0.00359  -0.0431   0.0540   1.0000 111.7108 257.0000
   6.500   0.9977   0.01597   0.00461  -0.0421   0.0342   1.0000 116.1074 257.0000
   7.000   1.0455   0.01802   0.00590  -0.0408   0.0255   1.0000 118.4639 257.0000
   7.500   1.0911   0.02035   0.00737  -0.0395   0.0208   1.0000 119.9090 257.0000
   8.000   1.1350   0.02313   0.00927  -0.0379   0.0179   1.0000 120.8632 257.0000
   8.500   1.1767   0.02630   0.01168  -0.0362   0.0155   1.0000 121.7259 257.0000
   9.000   1.2114   0.03113   0.01547  -0.0341   0.0143   1.0000 122.1839 257.0000
   9.500   1.2331   0.03796   0.02163  -0.0316   0.0136   1.0000 122.4529 257.0000
  10.000   1.2306   0.04713   0.03028  -0.0294   0.0134   1.0000 122.5207 257.0000
