  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.112 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1470   0.00917   0.00140  -0.0425   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2004   0.00929   0.00142  -0.0420   1.0000   1.0000   1.0000 257.0000
   0.000   0.2535   0.00946   0.00156  -0.0416   1.0000   1.0000   1.0000 257.0000
   0.500   0.3062   0.00972   0.00184  -0.0414   1.0000   1.0000   1.0000 257.0000
   1.000   0.3907   0.00997   0.00222  -0.0476   0.9658   1.0000  15.8857 257.0000
   1.500   0.4795   0.01013   0.00190  -0.0508   0.7456   1.0000  43.7374 257.0000
   2.000   0.5250   0.01158   0.00207  -0.0470   0.5410   1.0000  61.3600 257.0000
   2.500   0.5746   0.01288   0.00253  -0.0453   0.4395   1.0000  69.7013 257.0000
   3.000   0.6259   0.01409   0.00311  -0.0442   0.3714   1.0000  75.4255 257.0000
   3.500   0.6775   0.01530   0.00376  -0.0432   0.3166   1.0000  80.2134 257.0000
   4.000   0.7293   0.01653   0.00450  -0.0422   0.2679   1.0000  84.6898 257.0000
   4.500   0.7807   0.01785   0.00525  -0.0412   0.2248   1.0000  88.9205 257.0000
   5.000   0.8317   0.01926   0.00614  -0.0402   0.1836   1.0000  93.2964 257.0000
   5.500   0.8815   0.02085   0.00699  -0.0392   0.1442   1.0000  97.9267 257.0000
   6.000   0.9300   0.02291   0.00810  -0.0380   0.1061   1.0000 102.9873 257.0000
   6.500   0.9775   0.02581   0.01005  -0.0365   0.0766   1.0000 107.5736 257.0000
   7.000   1.0235   0.02988   0.01301  -0.0348   0.0601   1.0000 110.5056 257.0000
   7.500   1.0655   0.03535   0.01747  -0.0330   0.0515   1.0000 112.2118 257.0000
   8.000   1.0959   0.04292   0.02457  -0.0311   0.0465   1.0000 113.2524 257.0000
   8.500   1.1010   0.05507   0.03674  -0.0301   0.0469   1.0000 113.1834 257.0000
   9.000   1.0926   0.06692   0.04808  -0.0309   0.0476   1.0000 113.0139 257.0000
   9.500   0.9348   0.12243   0.10915  -0.0747   0.1140   1.0000 101.8832 257.0000
  10.000   0.9216   0.13358   0.12141  -0.0816   0.1100   1.0000 102.4328 257.0000
