  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.311 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1621   0.00557   0.00090  -0.0450   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2195   0.00567   0.00094  -0.0453   0.9980   1.0000   4.4569 257.0000
   0.000   0.3108   0.00564   0.00085  -0.0523   0.9416   1.0000  20.5893 257.0000
   0.500   0.3722   0.00601   0.00064  -0.0517   0.7665   1.0000  41.7517 257.0000
   1.000   0.4190   0.00705   0.00068  -0.0491   0.5695   1.0000  59.0082 257.0000
   1.500   0.4705   0.00790   0.00082  -0.0481   0.4405   1.0000  69.6184 257.0000
   2.500   0.5774   0.00916   0.00120  -0.0469   0.3116   1.0000  80.6650 257.0000
   3.000   0.6312   0.00973   0.00142  -0.0464   0.2673   1.0000  84.7547 257.0000
   3.500   0.6849   0.01032   0.00167  -0.0458   0.2267   1.0000  88.7281 257.0000
   4.000   0.7383   0.01097   0.00195  -0.0453   0.1886   1.0000  92.7479 257.0000
   4.500   0.7913   0.01170   0.00228  -0.0447   0.1534   1.0000  96.7979 257.0000
   5.000   0.8439   0.01252   0.00267  -0.0441   0.1208   1.0000 100.9478 257.0000
   5.500   0.8961   0.01343   0.00313  -0.0435   0.0885   1.0000 105.6281 257.0000
   6.500   0.9960   0.01652   0.00484  -0.0417   0.0366   1.0000 115.5294 257.0000
   7.000   1.0429   0.01871   0.00616  -0.0404   0.0274   1.0000 117.9198 257.0000
   7.500   1.0884   0.02127   0.00786  -0.0389   0.0224   1.0000 119.3964 257.0000
   8.000   1.1316   0.02442   0.01003  -0.0372   0.0194   1.0000 120.3580 257.0000
   8.500   1.1723   0.02793   0.01267  -0.0355   0.0169   1.0000 121.2246 257.0000
   9.000   1.2079   0.03245   0.01637  -0.0335   0.0154   1.0000 121.7582 257.0000
   9.500   1.2306   0.03925   0.02189  -0.0314   0.0147   1.0000 122.0241 257.0000
  10.000   1.2300   0.04813   0.03020  -0.0291   0.0146   1.0000 122.0567 257.0000
