  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.113 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1471   0.00913   0.00140  -0.0425   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2006   0.00925   0.00141  -0.0421   1.0000   1.0000   1.0000 257.0000
   0.000   0.2536   0.00942   0.00156  -0.0416   1.0000   1.0000   1.0000 257.0000
   0.500   0.3063   0.00968   0.00184  -0.0414   1.0000   1.0000   1.0000 257.0000
   1.000   0.3920   0.00992   0.00220  -0.0478   0.9635   1.0000  16.3745 257.0000
   1.500   0.4795   0.01010   0.00188  -0.0508   0.7419   1.0000  44.0862 257.0000
   2.000   0.5250   0.01155   0.00205  -0.0470   0.5388   1.0000  61.5392 257.0000
   2.500   0.5745   0.01285   0.00251  -0.0453   0.4382   1.0000  69.8101 257.0000
   3.000   0.6259   0.01404   0.00308  -0.0442   0.3702   1.0000  75.5323 257.0000
   3.500   0.6776   0.01524   0.00374  -0.0432   0.3154   1.0000  80.3204 257.0000
   4.000   0.7293   0.01647   0.00445  -0.0422   0.2672   1.0000  84.7637 257.0000
   4.500   0.7807   0.01778   0.00519  -0.0413   0.2243   1.0000  88.9772 257.0000
   5.000   0.8317   0.01917   0.00609  -0.0403   0.1828   1.0000  93.3880 257.0000
   5.500   0.8815   0.02077   0.00690  -0.0392   0.1437   1.0000  97.9809 257.0000
   6.000   0.9301   0.02281   0.00808  -0.0380   0.1054   1.0000 103.0946 257.0000
   6.500   0.9776   0.02567   0.00994  -0.0365   0.0761   1.0000 107.6571 257.0000
   7.000   1.0237   0.02969   0.01285  -0.0349   0.0597   1.0000 110.5985 257.0000
   7.500   1.0654   0.03526   0.01747  -0.0330   0.0511   1.0000 112.2963 257.0000
   8.000   1.0958   0.04286   0.02459  -0.0311   0.0462   1.0000 113.3216 257.0000
   8.500   1.1000   0.05517   0.03697  -0.0301   0.0466   1.0000 113.2331 257.0000
   9.000   1.0893   0.06724   0.04863  -0.0312   0.0475   1.0000 113.0358 257.0000
