  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.076 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1409   0.01107   0.00166  -0.0416   1.0000   1.0000   1.0000 257.0000
  -0.500   0.1938   0.01120   0.00166  -0.0410   1.0000   1.0000   1.0000 257.0000
   0.000   0.2462   0.01139   0.00181  -0.0406   1.0000   1.0000   1.0000 257.0000
   0.500   0.2982   0.01166   0.00211  -0.0403   1.0000   1.0000   1.0000 257.0000
   1.000   0.3495   0.01208   0.00264  -0.0403   1.0000   1.0000   1.0000 257.0000
   1.500   0.4652   0.01233   0.00314  -0.0521   0.9031   1.0000  26.4664 257.0000
   2.000   0.5292   0.01328   0.00296  -0.0489   0.6441   1.0000  52.7607 257.0000
   2.500   0.5773   0.01493   0.00356  -0.0460   0.5120   1.0000  63.7358 257.0000
   3.000   0.6278   0.01650   0.00439  -0.0443   0.4294   1.0000  70.5401 257.0000
   3.500   0.6789   0.01813   0.00536  -0.0429   0.3659   1.0000  75.8969 257.0000
   4.000   0.7301   0.01984   0.00656  -0.0417   0.3110   1.0000  80.7140 257.0000
   4.500   0.7810   0.02169   0.00783  -0.0405   0.2631   1.0000  85.1465 257.0000
   5.000   0.8314   0.02368   0.00932  -0.0392   0.2181   1.0000  89.6152 257.0000
   5.500   0.8807   0.02590   0.01081  -0.0377   0.1755   1.0000  94.2160 257.0000
   6.000   0.9285   0.02856   0.01245  -0.0362   0.1352   1.0000  99.0546 257.0000
   6.500   0.9742   0.03258   0.01568  -0.0345   0.1036   1.0000 103.3540 257.0000
   7.000   1.0163   0.03809   0.02025  -0.0328   0.0849   1.0000 106.2089 257.0000
   7.500   1.0453   0.04711   0.02921  -0.0313   0.0764   1.0000 107.6062 257.0000
   8.000   1.0566   0.05846   0.04042  -0.0313   0.0729   1.0000 108.1983 257.0000
