  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.226 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1576   0.00651   0.00103  -0.0442   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2119   0.00661   0.00107  -0.0439   1.0000   1.0000   1.0000 257.0000
   0.000   0.2748   0.00675   0.00119  -0.0454   0.9928   1.0000   7.7109 257.0000
   0.500   0.3700   0.00670   0.00107  -0.0527   0.9071   1.0000  25.9089 257.0000
   1.000   0.4240   0.00735   0.00088  -0.0503   0.6930   1.0000  48.5147 257.0000
   1.500   0.4711   0.00850   0.00099  -0.0479   0.5101   1.0000  63.8919 257.0000
   2.000   0.5227   0.00938   0.00121  -0.0469   0.4080   1.0000  72.3293 257.0000
   2.500   0.5755   0.01013   0.00148  -0.0462   0.3444   1.0000  77.7579 257.0000
   3.000   0.6287   0.01084   0.00177  -0.0456   0.2948   1.0000  82.1883 257.0000
   3.500   0.6819   0.01154   0.00209  -0.0450   0.2504   1.0000  86.3720 257.0000
   4.000   0.7348   0.01229   0.00245  -0.0443   0.2099   1.0000  90.4692 257.0000
   4.500   0.7874   0.01312   0.00285  -0.0437   0.1722   1.0000  94.5909 257.0000
   5.000   0.8395   0.01404   0.00330  -0.0430   0.1371   1.0000  98.8154 257.0000
   5.500   0.8911   0.01512   0.00386  -0.0423   0.1026   1.0000 103.4939 257.0000
   6.000   0.9413   0.01655   0.00459  -0.0414   0.0691   1.0000 108.8661 257.0000
   6.500   0.9895   0.01862   0.00578  -0.0403   0.0457   1.0000 113.4361 257.0000
   7.000   1.0353   0.02124   0.00728  -0.0389   0.0345   1.0000 116.0351 257.0000
   7.500   1.0805   0.02443   0.00949  -0.0371   0.0287   1.0000 117.5740 257.0000
   8.000   1.1235   0.02803   0.01210  -0.0355   0.0245   1.0000 118.7488 257.0000
   8.500   1.1592   0.03373   0.01690  -0.0333   0.0225   1.0000 119.3524 257.0000
   9.000   1.1898   0.03913   0.02119  -0.0316   0.0203   1.0000 120.0486 257.0000
   9.500   1.1930   0.04872   0.03045  -0.0294   0.0201   1.0000 120.1153 257.0000
  10.000   1.1764   0.05874   0.03993  -0.0287   0.0203   1.0000 120.0566 257.0000
