  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.242 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1586   0.00629   0.00100  -0.0444   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2130   0.00639   0.00104  -0.0440   1.0000   1.0000   1.0000 257.0000
   0.000   0.2849   0.00650   0.00112  -0.0474   0.9841   1.0000  11.0618 257.0000
   0.500   0.3743   0.00646   0.00095  -0.0533   0.8802   1.0000  29.4606 257.0000
   1.000   0.4225   0.00728   0.00082  -0.0498   0.6638   1.0000  51.0740 257.0000
   1.500   0.4708   0.00836   0.00095  -0.0479   0.4932   1.0000  65.2802 257.0000
   2.000   0.5228   0.00920   0.00116  -0.0470   0.3977   1.0000  73.1906 257.0000
   2.500   0.5759   0.00990   0.00141  -0.0464   0.3367   1.0000  78.4283 257.0000
   3.000   0.6292   0.01057   0.00169  -0.0458   0.2883   1.0000  82.7849 257.0000
   3.500   0.6825   0.01125   0.00198  -0.0451   0.2451   1.0000  86.8916 257.0000
   4.000   0.7355   0.01199   0.00231  -0.0445   0.2054   1.0000  90.9413 257.0000
   4.500   0.7882   0.01280   0.00270  -0.0439   0.1683   1.0000  95.0302 257.0000
   5.000   0.8405   0.01367   0.00315  -0.0432   0.1332   1.0000  99.3151 257.0000
   5.500   0.8921   0.01472   0.00366  -0.0425   0.0997   1.0000 103.9285 257.0000
   6.000   0.9427   0.01610   0.00440  -0.0417   0.0661   1.0000 109.4017 257.0000
   6.500   0.9909   0.01811   0.00550  -0.0406   0.0436   1.0000 113.8959 257.0000
   7.000   1.0375   0.02055   0.00703  -0.0392   0.0325   1.0000 116.5491 257.0000
   7.500   1.0817   0.02371   0.00895  -0.0376   0.0272   1.0000 117.9645 257.0000
   8.000   1.1248   0.02729   0.01154  -0.0359   0.0234   1.0000 119.0978 257.0000
   8.500   1.1642   0.03169   0.01509  -0.0340   0.0210   1.0000 119.8438 257.0000
   9.000   1.1893   0.03857   0.02143  -0.0317   0.0193   1.0000 120.4005 257.0000
   9.500   1.1902   0.04856   0.03102  -0.0296   0.0191   1.0000 120.4459 257.0000
  10.000   1.1609   0.05955   0.04185  -0.0296   0.0195   1.0000 120.3093 257.0000
