  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.394 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1654   0.00498   0.00081  -0.0456   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2460   0.00499   0.00076  -0.0506   0.9726   1.0000  14.2738 257.0000
   0.000   0.3209   0.00505   0.00056  -0.0535   0.8579   1.0000  32.1585 257.0000
   0.500   0.3673   0.00591   0.00051  -0.0504   0.6606   1.0000  51.3449 257.0000
   1.000   0.4177   0.00681   0.00059  -0.0491   0.4983   1.0000  64.8566 257.0000
   1.500   0.4708   0.00749   0.00072  -0.0484   0.4000   1.0000  72.9992 257.0000
   2.000   0.5248   0.00804   0.00088  -0.0479   0.3380   1.0000  78.3153 257.0000
   2.500   0.5789   0.00854   0.00105  -0.0474   0.2905   1.0000  82.5789 257.0000
   3.000   0.6330   0.00905   0.00123  -0.0469   0.2491   1.0000  86.4988 257.0000
   3.500   0.6870   0.00959   0.00145  -0.0464   0.2110   1.0000  90.3488 257.0000
   4.000   0.7406   0.01019   0.00170  -0.0459   0.1747   1.0000  94.3057 257.0000
   4.500   0.7939   0.01085   0.00200  -0.0454   0.1408   1.0000  98.3466 257.0000
   5.000   0.8468   0.01159   0.00235  -0.0448   0.1098   1.0000 102.4632 257.0000
   5.500   0.8991   0.01247   0.00277  -0.0442   0.0796   1.0000 107.0675 257.0000
   6.000   0.9505   0.01362   0.00338  -0.0435   0.0500   1.0000 112.5131 257.0000
   6.500   1.0002   0.01524   0.00432  -0.0425   0.0313   1.0000 116.8660 257.0000
   7.000   1.0478   0.01728   0.00558  -0.0413   0.0235   1.0000 119.0662 257.0000
   7.500   1.0948   0.01934   0.00697  -0.0400   0.0190   1.0000 120.5057 257.0000
   8.000   1.1390   0.02193   0.00875  -0.0385   0.0162   1.0000 121.4706 257.0000
   8.500   1.1805   0.02503   0.01097  -0.0369   0.0142   1.0000 122.2253 257.0000
   9.000   1.2190   0.02864   0.01379  -0.0351   0.0128   1.0000 122.7628 257.0000
   9.500   1.2467   0.03436   0.01834  -0.0328   0.0121   1.0000 123.0639 257.0000
  10.000   1.2572   0.04174   0.02534  -0.0303   0.0115   1.0000 123.3059 257.0000
