  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.072 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1399   0.01137   0.00170  -0.0414   1.0000   1.0000   1.0000 257.0000
  -0.500   0.1928   0.01150   0.00170  -0.0409   1.0000   1.0000   1.0000 257.0000
   0.000   0.2452   0.01169   0.00184  -0.0404   1.0000   1.0000   1.0000 257.0000
   0.500   0.2970   0.01196   0.00215  -0.0401   1.0000   1.0000   1.0000 257.0000
   1.000   0.3482   0.01239   0.00268  -0.0401   1.0000   1.0000   1.0000 257.0000
   1.500   0.4583   0.01277   0.00336  -0.0514   0.9219   1.0000  23.7619 257.0000
   2.000   0.5303   0.01357   0.00312  -0.0494   0.6602   1.0000  51.3764 257.0000
   2.500   0.5780   0.01527   0.00374  -0.0463   0.5239   1.0000  62.7624 257.0000
   3.000   0.6284   0.01689   0.00461  -0.0445   0.4390   1.0000  69.7398 257.0000
   3.500   0.6794   0.01858   0.00567  -0.0430   0.3738   1.0000  75.2217 257.0000
   4.000   0.7304   0.02039   0.00686  -0.0417   0.3190   1.0000  79.9971 257.0000
   4.500   0.7814   0.02232   0.00836  -0.0404   0.2689   1.0000  84.5978 257.0000
   5.000   0.8316   0.02440   0.00976  -0.0391   0.2245   1.0000  88.9523 257.0000
   5.500   0.8807   0.02679   0.01160  -0.0376   0.1805   1.0000  93.6514 257.0000
   6.000   0.9281   0.02971   0.01368  -0.0360   0.1398   1.0000  98.4777 257.0000
   6.500   0.9736   0.03379   0.01682  -0.0343   0.1084   1.0000 102.6641 257.0000
   7.000   1.0138   0.03996   0.02229  -0.0325   0.0898   1.0000 105.4342 257.0000
   7.500   1.0472   0.04756   0.02896  -0.0311   0.0798   1.0000 107.0238 257.0000
   8.000   1.0481   0.06155   0.04366  -0.0320   0.0790   1.0000 107.1614 257.0000
