  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.381 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1649   0.00506   0.00082  -0.0455   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2431   0.00508   0.00079  -0.0501   0.9767   1.0000  13.2210 257.0000
   0.000   0.3212   0.00510   0.00059  -0.0537   0.8721   1.0000  30.4618 257.0000
   0.500   0.3678   0.00592   0.00052  -0.0505   0.6744   1.0000  50.1462 257.0000
   1.000   0.4178   0.00685   0.00060  -0.0490   0.5071   1.0000  64.1385 257.0000
   1.500   0.4708   0.00754   0.00073  -0.0484   0.4050   1.0000  72.5812 257.0000
   2.500   0.5787   0.00863   0.00107  -0.0473   0.2934   1.0000  82.3147 257.0000
   3.000   0.6328   0.00914   0.00126  -0.0468   0.2517   1.0000  86.2511 257.0000
   3.500   0.6867   0.00969   0.00148  -0.0463   0.2133   1.0000  90.1128 257.0000
   4.000   0.7403   0.01030   0.00173  -0.0458   0.1767   1.0000  94.0778 257.0000
   4.500   0.7935   0.01097   0.00203  -0.0453   0.1426   1.0000  98.1222 257.0000
   5.000   0.8464   0.01171   0.00239  -0.0447   0.1114   1.0000 102.2467 257.0000
   5.500   0.8988   0.01258   0.00281  -0.0441   0.0807   1.0000 106.8884 257.0000
   6.000   0.9500   0.01376   0.00343  -0.0434   0.0510   1.0000 112.3066 257.0000
   6.500   0.9997   0.01538   0.00438  -0.0424   0.0319   1.0000 116.7085 257.0000
   7.000   1.0474   0.01741   0.00563  -0.0412   0.0239   1.0000 118.9241 257.0000
   7.500   1.0938   0.01962   0.00710  -0.0399   0.0194   1.0000 120.3570 257.0000
   8.000   1.1377   0.02230   0.00892  -0.0383   0.0166   1.0000 121.3095 257.0000
   8.500   1.1790   0.02544   0.01113  -0.0368   0.0145   1.0000 122.0968 257.0000
   9.000   1.2169   0.02935   0.01433  -0.0348   0.0132   1.0000 122.6282 257.0000
   9.500   1.2468   0.03449   0.01827  -0.0328   0.0123   1.0000 122.9635 257.0000
  10.000   1.2560   0.04214   0.02542  -0.0302   0.0119   1.0000 123.1519 257.0000
