  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.167 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1531   0.00754   0.00118  -0.0435   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2071   0.00765   0.00121  -0.0431   1.0000   1.0000   1.0000 257.0000
   0.000   0.2607   0.00781   0.00134  -0.0427   1.0000   1.0000   1.0000 257.0000
   0.500   0.3369   0.00798   0.00154  -0.0471   0.9782   1.0000  12.8224 257.0000
   1.000   0.4286   0.00796   0.00132  -0.0526   0.8299   1.0000  35.2993 257.0000
   1.500   0.4741   0.00907   0.00125  -0.0485   0.5962   1.0000  56.7923 257.0000
   2.000   0.5227   0.01024   0.00150  -0.0466   0.4580   1.0000  68.1714 257.0000
   2.500   0.5744   0.01119   0.00184  -0.0457   0.3804   1.0000  74.6556 257.0000
   3.000   0.6268   0.01207   0.00223  -0.0449   0.3240   1.0000  79.5505 257.0000
   3.500   0.6793   0.01296   0.00265  -0.0441   0.2764   1.0000  83.8947 257.0000
   4.000   0.7316   0.01388   0.00311  -0.0433   0.2329   1.0000  88.1017 257.0000
   4.500   0.7838   0.01485   0.00364  -0.0426   0.1926   1.0000  92.3134 257.0000
   5.000   0.8354   0.01593   0.00422  -0.0418   0.1550   1.0000  96.6008 257.0000
   5.500   0.8861   0.01718   0.00487  -0.0409   0.1185   1.0000 101.2643 257.0000
   6.000   0.9356   0.01882   0.00576  -0.0400   0.0826   1.0000 106.5682 257.0000
   6.500   0.9829   0.02120   0.00701  -0.0387   0.0574   1.0000 111.0327 257.0000
   7.000   1.0294   0.02419   0.00890  -0.0372   0.0437   1.0000 113.8804 257.0000
   7.500   1.0743   0.02800   0.01167  -0.0355   0.0360   1.0000 115.6767 257.0000
   8.000   1.1146   0.03328   0.01603  -0.0335   0.0320   1.0000 116.6817 257.0000
   8.500   1.1430   0.04055   0.02262  -0.0314   0.0296   1.0000 117.3072 257.0000
   9.000   1.1454   0.05171   0.03358  -0.0297   0.0299   1.0000 117.2505 257.0000
   9.500   1.1261   0.06315   0.04477  -0.0302   0.0304   1.0000 117.1137 257.0000
  10.000   1.0974   0.07325   0.05448  -0.0336   0.0307   1.0000 117.0227 257.0000
