  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.160 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1525   0.00769   0.00120  -0.0434   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2064   0.00780   0.00123  -0.0430   1.0000   1.0000   1.0000 257.0000
   0.000   0.2600   0.00796   0.00136  -0.0426   1.0000   1.0000   1.0000 257.0000
   0.500   0.3305   0.00816   0.00159  -0.0459   0.9847   1.0000  10.8628 257.0000
   1.000   0.4274   0.00811   0.00140  -0.0526   0.8481   1.0000  33.2867 257.0000
   1.500   0.4747   0.00915   0.00130  -0.0486   0.6091   1.0000  55.7170 257.0000
   2.000   0.5229   0.01036   0.00154  -0.0466   0.4651   1.0000  67.5885 257.0000
   2.500   0.5743   0.01135   0.00189  -0.0456   0.3860   1.0000  74.1848 257.0000
   3.000   0.6265   0.01227   0.00230  -0.0448   0.3287   1.0000  79.1331 257.0000
   3.500   0.6791   0.01316   0.00275  -0.0440   0.2796   1.0000  83.5965 257.0000
   4.000   0.7314   0.01409   0.00322  -0.0432   0.2358   1.0000  87.8148 257.0000
   5.000   0.8348   0.01622   0.00436  -0.0416   0.1578   1.0000  96.2644 257.0000
   5.500   0.8854   0.01749   0.00500  -0.0408   0.1209   1.0000 100.9269 257.0000
   6.000   0.9348   0.01918   0.00593  -0.0398   0.0849   1.0000 106.1968 257.0000
   6.500   0.9825   0.02153   0.00726  -0.0385   0.0587   1.0000 110.7837 257.0000
   7.000   1.0288   0.02470   0.00930  -0.0369   0.0449   1.0000 113.6076 257.0000
   7.500   1.0734   0.02866   0.01216  -0.0352   0.0372   1.0000 115.3868 257.0000
   8.000   1.1128   0.03430   0.01687  -0.0332   0.0334   1.0000 116.3291 257.0000
   8.500   1.1444   0.04065   0.02222  -0.0314   0.0305   1.0000 117.0892 257.0000
   9.000   1.1511   0.05118   0.03240  -0.0295   0.0305   1.0000 117.0815 257.0000
   9.500   1.1408   0.06199   0.04264  -0.0292   0.0307   1.0000 117.0106 257.0000
