  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.216 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1569   0.00665   0.00105  -0.0441   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2112   0.00675   0.00109  -0.0437   1.0000   1.0000   1.0000 257.0000
   0.000   0.2677   0.00690   0.00122  -0.0440   0.9982   1.0000   4.3562 257.0000
   0.500   0.3663   0.00687   0.00115  -0.0522   0.9210   1.0000  23.8970 257.0000
   1.000   0.4250   0.00741   0.00092  -0.0505   0.7117   1.0000  46.8530 257.0000
   1.500   0.4714   0.00858   0.00102  -0.0479   0.5211   1.0000  62.9903 257.0000
   2.000   0.5226   0.00950   0.00125  -0.0469   0.4145   1.0000  71.7844 257.0000
   2.500   0.5753   0.01027   0.00152  -0.0461   0.3492   1.0000  77.3407 257.0000
   3.000   0.6284   0.01100   0.00183  -0.0455   0.2986   1.0000  81.8387 257.0000
   3.500   0.6814   0.01174   0.00215  -0.0448   0.2544   1.0000  85.9868 257.0000
   4.000   0.7343   0.01251   0.00252  -0.0442   0.2133   1.0000  90.1048 257.0000
   4.500   0.7869   0.01335   0.00294  -0.0435   0.1751   1.0000  94.2542 257.0000
   5.000   0.8390   0.01428   0.00342  -0.0428   0.1393   1.0000  98.5328 257.0000
   5.500   0.8903   0.01540   0.00398  -0.0421   0.1050   1.0000 103.1455 257.0000
   6.000   0.9406   0.01683   0.00474  -0.0412   0.0706   1.0000 108.5924 257.0000
   6.500   0.9883   0.01898   0.00590  -0.0401   0.0474   1.0000 113.0598 257.0000
   7.000   1.0348   0.02153   0.00748  -0.0386   0.0355   1.0000 115.7889 257.0000
   7.500   1.0794   0.02496   0.00977  -0.0369   0.0297   1.0000 117.2939 257.0000
   8.000   1.1219   0.02883   0.01273  -0.0351   0.0254   1.0000 118.4926 257.0000
   8.500   1.1589   0.03422   0.01691  -0.0333   0.0234   1.0000 119.0913 257.0000
   9.000   1.1816   0.04117   0.02362  -0.0310   0.0214   1.0000 119.7059 257.0000
  10.000   1.1288   0.06487   0.04734  -0.0320   0.0223   1.0000 119.4383 257.0000
