  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.171 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1535   0.00744   0.00116  -0.0436   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2075   0.00755   0.00119  -0.0431   1.0000   1.0000   1.0000 257.0000
   0.000   0.2612   0.00771   0.00133  -0.0428   1.0000   1.0000   1.0000 257.0000
   0.500   0.3405   0.00786   0.00150  -0.0477   0.9736   1.0000  14.0447 257.0000
   1.000   0.4289   0.00788   0.00127  -0.0524   0.8176   1.0000  36.6205 257.0000
   1.500   0.4737   0.00902   0.00123  -0.0484   0.5877   1.0000  57.5033 257.0000
   2.000   0.5227   0.01016   0.00147  -0.0466   0.4530   1.0000  68.5844 257.0000
   2.500   0.5744   0.01110   0.00180  -0.0457   0.3773   1.0000  74.9182 257.0000
   3.000   0.6269   0.01196   0.00218  -0.0449   0.3214   1.0000  79.7825 257.0000
   3.500   0.6794   0.01283   0.00260  -0.0442   0.2741   1.0000  84.1085 257.0000
   4.000   0.7320   0.01371   0.00305  -0.0434   0.2304   1.0000  88.3554 257.0000
   4.500   0.7841   0.01467   0.00356  -0.0427   0.1905   1.0000  92.5396 257.0000
   5.000   0.8357   0.01574   0.00411  -0.0419   0.1535   1.0000  96.7883 257.0000
   5.500   0.8865   0.01697   0.00478  -0.0411   0.1168   1.0000 101.4938 257.0000
   6.000   0.9361   0.01859   0.00562  -0.0401   0.0814   1.0000 106.7656 257.0000
   6.500   0.9836   0.02095   0.00696  -0.0388   0.0560   1.0000 111.3017 257.0000
   7.000   1.0296   0.02399   0.00872  -0.0374   0.0429   1.0000 114.0493 257.0000
   7.500   1.0749   0.02755   0.01126  -0.0357   0.0353   1.0000 115.8525 257.0000
   8.000   1.1166   0.03238   0.01499  -0.0339   0.0311   1.0000 116.9048 257.0000
   8.500   1.1437   0.04010   0.02237  -0.0315   0.0290   1.0000 117.4919 257.0000
   9.000   1.1448   0.05155   0.03367  -0.0298   0.0292   1.0000 117.4221 257.0000
   9.500   1.1192   0.06379   0.04588  -0.0309   0.0300   1.0000 117.2145 257.0000
  10.000   1.0861   0.07499   0.05691  -0.0371   0.0305   1.0000 117.0766 257.0000
