  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.278 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1605   0.00588   0.00094  -0.0447   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2152   0.00598   0.00098  -0.0444   1.0000   1.0000   1.0000 257.0000
   0.000   0.3002   0.00601   0.00098  -0.0503   0.9637   1.0000  16.3321 257.0000
   0.500   0.3749   0.00613   0.00075  -0.0527   0.8191   1.0000  36.4578 257.0000
   1.000   0.4203   0.00715   0.00073  -0.0493   0.6092   1.0000  55.7071 257.0000
   1.500   0.4705   0.00811   0.00087  -0.0480   0.4627   1.0000  67.7875 257.0000
   2.000   0.5232   0.00885   0.00106  -0.0472   0.3786   1.0000  74.8099 257.0000
   2.500   0.5767   0.00948   0.00129  -0.0467   0.3225   1.0000  79.6901 257.0000
   3.000   0.6303   0.01010   0.00153  -0.0461   0.2766   1.0000  83.8719 257.0000
   3.500   0.6838   0.01073   0.00180  -0.0455   0.2348   1.0000  87.9093 257.0000
   4.000   0.7370   0.01141   0.00210  -0.0450   0.1960   1.0000  91.9406 257.0000
   4.500   0.7899   0.01217   0.00245  -0.0443   0.1601   1.0000  95.9880 257.0000
   5.000   0.8425   0.01300   0.00286  -0.0437   0.1261   1.0000 100.2446 257.0000
   5.500   0.8944   0.01397   0.00334  -0.0431   0.0934   1.0000 104.8746 257.0000
   6.000   0.9451   0.01529   0.00404  -0.0423   0.0610   1.0000 110.3385 257.0000
   6.500   0.9938   0.01719   0.00512  -0.0412   0.0396   1.0000 114.8148 257.0000
   7.000   1.0405   0.01951   0.00655  -0.0399   0.0296   1.0000 117.3315 257.0000
   7.500   1.0856   0.02221   0.00828  -0.0383   0.0244   1.0000 118.7915 257.0000
   8.000   1.1289   0.02544   0.01051  -0.0367   0.0210   1.0000 119.8317 257.0000
   8.500   1.1687   0.02948   0.01371  -0.0348   0.0185   1.0000 120.6665 257.0000
   9.000   1.2003   0.03502   0.01828  -0.0328   0.0170   1.0000 121.1720 257.0000
   9.500   1.2110   0.04371   0.02647  -0.0303   0.0166   1.0000 121.3204 257.0000
  10.000   1.1949   0.05405   0.03640  -0.0291   0.0168   1.0000 121.2545 257.0000
