  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.207 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1563   0.00678   0.00107  -0.0440   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2105   0.00689   0.00110  -0.0436   1.0000   1.0000   1.0000 257.0000
   0.000   0.2647   0.00704   0.00124  -0.0434   1.0000   1.0000   1.0000 257.0000
   0.500   0.3623   0.00704   0.00122  -0.0515   0.9332   1.0000  21.9978 257.0000
   1.000   0.4260   0.00746   0.00097  -0.0509   0.7304   1.0000  45.1491 257.0000
   1.500   0.4717   0.00866   0.00106  -0.0480   0.5324   1.0000  62.0669 257.0000
   2.000   0.5226   0.00961   0.00128  -0.0468   0.4212   1.0000  71.2199 257.0000
   2.500   0.5751   0.01042   0.00157  -0.0460   0.3542   1.0000  76.9084 257.0000
   3.000   0.6281   0.01116   0.00189  -0.0454   0.3024   1.0000  81.4965 257.0000
   3.500   0.6811   0.01191   0.00223  -0.0447   0.2573   1.0000  85.7093 257.0000
   4.000   0.7339   0.01270   0.00261  -0.0440   0.2161   1.0000  89.8154 257.0000
   4.500   0.7863   0.01358   0.00303  -0.0434   0.1780   1.0000  93.9245 257.0000
   5.000   0.8383   0.01454   0.00353  -0.0426   0.1420   1.0000  98.1949 257.0000
   5.500   0.8896   0.01565   0.00410  -0.0419   0.1070   1.0000 102.8593 257.0000
   6.000   0.9397   0.01714   0.00488  -0.0410   0.0727   1.0000 108.2394 257.0000
   6.500   0.9877   0.01926   0.00607  -0.0399   0.0487   1.0000 112.7916 257.0000
   7.000   1.0338   0.02198   0.00775  -0.0383   0.0367   1.0000 115.4964 257.0000
   7.500   1.0783   0.02542   0.00986  -0.0368   0.0307   1.0000 117.0289 257.0000
   8.000   1.1208   0.02942   0.01303  -0.0350   0.0263   1.0000 118.2234 257.0000
   8.500   1.1579   0.03476   0.01742  -0.0330   0.0242   1.0000 118.8485 257.0000
   9.000   1.1757   0.04298   0.02525  -0.0307   0.0226   1.0000 119.3236 257.0000
   9.500   1.1658   0.05399   0.03613  -0.0294   0.0225   1.0000 119.3546 257.0000
  10.000   1.1315   0.06477   0.04683  -0.0311   0.0230   1.0000 119.2192 257.0000
