  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.067 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1387   0.01178   0.00175  -0.0412   1.0000   1.0000   1.0000 257.0000
  -0.500   0.1915   0.01191   0.00175  -0.0407   1.0000   1.0000   1.0000 257.0000
   0.000   0.2437   0.01211   0.00190  -0.0402   1.0000   1.0000   1.0000 257.0000
   0.500   0.2955   0.01238   0.00220  -0.0399   1.0000   1.0000   1.0000 257.0000
   1.000   0.3465   0.01281   0.00274  -0.0399   1.0000   1.0000   1.0000 257.0000
   1.500   0.4458   0.01340   0.00364  -0.0500   0.9464   1.0000  19.7335 257.0000
   2.000   0.5322   0.01398   0.00337  -0.0503   0.6823   1.0000  49.4640 257.0000
   2.500   0.5789   0.01573   0.00401  -0.0466   0.5402   1.0000  61.4251 257.0000
   3.000   0.6293   0.01743   0.00495  -0.0447   0.4522   1.0000  68.6531 257.0000
   3.500   0.6802   0.01921   0.00608  -0.0432   0.3849   1.0000  74.2736 257.0000
   4.000   0.7312   0.02113   0.00743  -0.0418   0.3284   1.0000  79.1611 257.0000
   4.500   0.7819   0.02320   0.00901  -0.0404   0.2779   1.0000  83.7482 257.0000
   5.000   0.8320   0.02547   0.01070  -0.0390   0.2323   1.0000  88.1641 257.0000
   5.500   0.8808   0.02799   0.01258  -0.0374   0.1881   1.0000  92.8007 257.0000
   6.000   0.9278   0.03117   0.01500  -0.0358   0.1469   1.0000  97.5864 257.0000
   6.500   0.9725   0.03559   0.01855  -0.0340   0.1155   1.0000 101.6741 257.0000
   7.000   1.0108   0.04222   0.02457  -0.0324   0.0965   1.0000 104.4075 257.0000
   7.500   1.0421   0.05014   0.03161  -0.0311   0.0860   1.0000 106.0233 257.0000
