  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.140 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1505   0.00821   0.00127  -0.0431   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2042   0.00832   0.00129  -0.0426   1.0000   1.0000   1.0000 257.0000
   0.000   0.2576   0.00849   0.00143  -0.0422   1.0000   1.0000   1.0000 257.0000
   0.500   0.3109   0.00873   0.00171  -0.0421   1.0000   1.0000   1.0000 257.0000
   1.000   0.4179   0.00871   0.00171  -0.0516   0.9024   1.0000  26.5654 257.0000
   1.500   0.4768   0.00945   0.00147  -0.0493   0.6553   1.0000  51.8037 257.0000
   2.000   0.5234   0.01078   0.00171  -0.0467   0.4910   1.0000  65.4597 257.0000
   2.500   0.5742   0.01188   0.00210  -0.0454   0.4042   1.0000  72.6452 257.0000
   3.000   0.6261   0.01289   0.00256  -0.0445   0.3435   1.0000  77.8369 257.0000
   3.500   0.6783   0.01390   0.00308  -0.0437   0.2923   1.0000  82.4140 257.0000
   4.000   0.7303   0.01492   0.00364  -0.0428   0.2468   1.0000  86.7228 257.0000
   4.500   0.7821   0.01603   0.00423  -0.0420   0.2058   1.0000  90.8928 257.0000
   5.000   0.8333   0.01724   0.00491  -0.0411   0.1669   1.0000  95.1956 257.0000
   5.500   0.8836   0.01861   0.00563  -0.0402   0.1288   1.0000  99.8832 257.0000
   6.000   0.9325   0.02043   0.00657  -0.0391   0.0925   1.0000 105.0156 257.0000
   6.500   0.9802   0.02292   0.00810  -0.0377   0.0646   1.0000 109.6799 257.0000
   7.000   1.0266   0.02630   0.01032  -0.0362   0.0496   1.0000 112.5963 257.0000
   7.500   1.0707   0.03074   0.01369  -0.0344   0.0415   1.0000 114.3757 257.0000
   8.000   1.1080   0.03717   0.01922  -0.0324   0.0379   1.0000 115.2209 257.0000
   8.500   1.1373   0.04391   0.02496  -0.0307   0.0345   1.0000 116.0429 257.0000
   9.000   1.1159   0.05885   0.04094  -0.0302   0.0360   1.0000 115.6837 257.0000
   9.500   1.0684   0.07340   0.05599  -0.0357   0.0378   1.0000 115.2461 257.0000
  10.000   1.0413   0.08830   0.07075  -0.0484   0.0387   1.0000 115.0192 257.0000
