  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.333 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1630   0.00540   0.00087  -0.0452   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2286   0.00548   0.00089  -0.0471   0.9915   1.0000   8.3108 257.0000
   0.000   0.3165   0.00543   0.00077  -0.0533   0.9234   1.0000  23.5283 257.0000
   0.500   0.3706   0.00597   0.00059  -0.0512   0.7354   1.0000  44.6860 257.0000
   1.000   0.4185   0.00699   0.00065  -0.0491   0.5472   1.0000  60.8431 257.0000
   1.500   0.4705   0.00778   0.00079  -0.0482   0.4282   1.0000  70.6363 257.0000
   2.000   0.5240   0.00841   0.00096  -0.0476   0.3566   1.0000  76.6953 257.0000
   2.500   0.5778   0.00898   0.00115  -0.0470   0.3055   1.0000  81.2081 257.0000
   3.000   0.6317   0.00953   0.00137  -0.0465   0.2621   1.0000  85.2490 257.0000
   3.500   0.6854   0.01011   0.00160  -0.0460   0.2224   1.0000  89.1744 257.0000
   4.000   0.7389   0.01074   0.00187  -0.0455   0.1847   1.0000  93.1813 257.0000
   4.500   0.7921   0.01144   0.00219  -0.0449   0.1498   1.0000  97.2388 257.0000
   5.000   0.8448   0.01223   0.00257  -0.0443   0.1175   1.0000 101.4027 257.0000
   5.500   0.8969   0.01316   0.00301  -0.0437   0.0862   1.0000 106.0010 257.0000
   6.000   0.9480   0.01437   0.00367  -0.0429   0.0551   1.0000 111.4858 257.0000
   6.500   0.9972   0.01614   0.00467  -0.0419   0.0351   1.0000 115.8976 257.0000
   7.000   1.0445   0.01829   0.00601  -0.0407   0.0262   1.0000 118.2627 257.0000
   7.500   1.0904   0.02059   0.00751  -0.0393   0.0213   1.0000 119.7479 257.0000
   8.000   1.1340   0.02355   0.00955  -0.0376   0.0184   1.0000 120.6993 257.0000
   8.500   1.1751   0.02692   0.01209  -0.0359   0.0160   1.0000 121.5614 257.0000
   9.000   1.2101   0.03164   0.01558  -0.0341   0.0146   1.0000 122.0410 257.0000
   9.500   1.2307   0.03864   0.02206  -0.0314   0.0140   1.0000 122.2771 257.0000
  10.000   1.2260   0.04811   0.03100  -0.0293   0.0140   1.0000 122.3063 257.0000
