  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.205 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1562   0.00682   0.00108  -0.0440   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2104   0.00692   0.00111  -0.0436   1.0000   1.0000   1.0000 257.0000
   0.000   0.2645   0.00708   0.00124  -0.0433   1.0000   1.0000   1.0000 257.0000
   0.500   0.3611   0.00708   0.00123  -0.0513   0.9355   1.0000  21.6083 257.0000
   1.000   0.4262   0.00748   0.00098  -0.0510   0.7347   1.0000  44.7543 257.0000
   1.500   0.4718   0.00867   0.00106  -0.0480   0.5348   1.0000  61.8647 257.0000
   2.000   0.5225   0.00964   0.00129  -0.0468   0.4229   1.0000  71.0816 257.0000
   2.500   0.5751   0.01045   0.00158  -0.0460   0.3551   1.0000  76.8244 257.0000
   3.000   0.6280   0.01120   0.00190  -0.0453   0.3033   1.0000  81.4100 257.0000
   3.500   0.6810   0.01195   0.00225  -0.0447   0.2580   1.0000  85.6378 257.0000
   4.000   0.7338   0.01274   0.00263  -0.0440   0.2167   1.0000  89.7517 257.0000
   4.500   0.7862   0.01362   0.00306  -0.0433   0.1785   1.0000  93.8686 257.0000
   5.000   0.8381   0.01460   0.00355  -0.0426   0.1427   1.0000  98.1065 257.0000
   5.500   0.8895   0.01571   0.00413  -0.0419   0.1074   1.0000 102.8027 257.0000
   6.000   0.9394   0.01722   0.00491  -0.0410   0.0732   1.0000 108.1447 257.0000
   6.500   0.9875   0.01934   0.00612  -0.0398   0.0490   1.0000 112.7288 257.0000
   7.000   1.0335   0.02209   0.00781  -0.0383   0.0370   1.0000 115.4237 257.0000
   7.500   1.0781   0.02547   0.00988  -0.0367   0.0309   1.0000 116.9784 257.0000
   8.000   1.1206   0.02953   0.01305  -0.0349   0.0266   1.0000 118.1610 257.0000
   8.500   1.1562   0.03528   0.01802  -0.0328   0.0245   1.0000 118.7676 257.0000
   9.000   1.1758   0.04306   0.02522  -0.0306   0.0229   1.0000 119.2566 257.0000
   9.500   1.1660   0.05403   0.03609  -0.0294   0.0227   1.0000 119.3024 257.0000
  10.000   1.1336   0.06457   0.04650  -0.0308   0.0231   1.0000 119.1811 257.0000
