  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.311 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1621   0.00557   0.00090  -0.0450   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2198   0.00566   0.00093  -0.0453   0.9979   1.0000   4.6093 257.0000
   0.000   0.3109   0.00563   0.00085  -0.0523   0.9412   1.0000  20.6511 257.0000
   0.500   0.3722   0.00601   0.00064  -0.0517   0.7658   1.0000  41.8229 257.0000
   1.000   0.4190   0.00705   0.00068  -0.0491   0.5689   1.0000  59.0557 257.0000
   1.500   0.4705   0.00790   0.00082  -0.0481   0.4402   1.0000  69.6438 257.0000
   2.500   0.5774   0.00916   0.00120  -0.0469   0.3114   1.0000  80.6784 257.0000
   3.000   0.6312   0.00973   0.00142  -0.0464   0.2671   1.0000  84.7663 257.0000
   3.500   0.6849   0.01032   0.00167  -0.0458   0.2266   1.0000  88.7386 257.0000
   4.000   0.7383   0.01097   0.00195  -0.0453   0.1885   1.0000  92.7601 257.0000
   4.500   0.7913   0.01169   0.00228  -0.0447   0.1533   1.0000  96.8076 257.0000
   5.000   0.8439   0.01251   0.00267  -0.0441   0.1207   1.0000 100.9560 257.0000
   5.500   0.8961   0.01342   0.00313  -0.0435   0.0885   1.0000 105.6379 257.0000
   6.000   0.9469   0.01472   0.00379  -0.0427   0.0575   1.0000 111.0113 257.0000
   6.500   0.9960   0.01651   0.00484  -0.0417   0.0366   1.0000 115.5383 257.0000
   7.000   1.0429   0.01871   0.00616  -0.0404   0.0274   1.0000 117.9268 257.0000
   7.500   1.0884   0.02125   0.00785  -0.0389   0.0224   1.0000 119.4059 257.0000
   8.000   1.1317   0.02440   0.01002  -0.0372   0.0194   1.0000 120.3665 257.0000
   8.500   1.1723   0.02791   0.01266  -0.0355   0.0169   1.0000 121.2330 257.0000
   9.000   1.2080   0.03240   0.01632  -0.0336   0.0154   1.0000 121.7661 257.0000
   9.500   1.2306   0.03923   0.02189  -0.0314   0.0147   1.0000 122.0292 257.0000
  10.000   1.2298   0.04813   0.03024  -0.0291   0.0146   1.0000 122.0615 257.0000
