  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.201 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1559   0.00688   0.00108  -0.0440   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2101   0.00699   0.00112  -0.0436   1.0000   1.0000   1.0000 257.0000
   0.000   0.2642   0.00714   0.00125  -0.0433   1.0000   1.0000   1.0000 257.0000
   0.500   0.3591   0.00716   0.00126  -0.0510   0.9405   1.0000  20.7787 257.0000
   1.000   0.4267   0.00751   0.00101  -0.0511   0.7435   1.0000  43.9349 257.0000
   1.500   0.4720   0.00871   0.00108  -0.0480   0.5401   1.0000  61.4273 257.0000
   2.000   0.5225   0.00970   0.00131  -0.0468   0.4258   1.0000  70.8353 257.0000
   2.500   0.5750   0.01051   0.00160  -0.0460   0.3573   1.0000  76.6403 257.0000
   3.000   0.6279   0.01128   0.00193  -0.0453   0.3054   1.0000  81.2194 257.0000
   3.500   0.6809   0.01204   0.00229  -0.0446   0.2597   1.0000  85.4812 257.0000
   4.000   0.7336   0.01284   0.00268  -0.0439   0.2181   1.0000  89.6141 257.0000
   4.500   0.7860   0.01372   0.00311  -0.0432   0.1796   1.0000  93.7463 257.0000
   5.000   0.8378   0.01472   0.00359  -0.0425   0.1439   1.0000  97.9564 257.0000
   5.500   0.8892   0.01584   0.00420  -0.0418   0.1083   1.0000 102.6792 257.0000
   6.000   0.9390   0.01736   0.00496  -0.0409   0.0742   1.0000 107.9700 257.0000
   6.500   0.9871   0.01951   0.00622  -0.0397   0.0497   1.0000 112.5870 257.0000
   7.000   1.0330   0.02230   0.00789  -0.0382   0.0377   1.0000 115.2600 257.0000
   7.500   1.0780   0.02559   0.01005  -0.0366   0.0313   1.0000 116.8759 257.0000
   8.000   1.1204   0.02977   0.01302  -0.0349   0.0270   1.0000 118.0401 257.0000
   8.500   1.1536   0.03617   0.01894  -0.0325   0.0250   1.0000 118.6063 257.0000
   9.000   1.1770   0.04307   0.02494  -0.0306   0.0232   1.0000 119.1375 257.0000
   9.500   1.1678   0.05392   0.03576  -0.0293   0.0230   1.0000 119.2113 257.0000
  10.000   1.1393   0.06409   0.04567  -0.0300   0.0233   1.0000 119.1131 257.0000
