  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.074 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1404   0.01122   0.00168  -0.0415   1.0000   1.0000   1.0000 257.0000
  -0.500   0.1933   0.01135   0.00168  -0.0410   1.0000   1.0000   1.0000 257.0000
   0.000   0.2457   0.01154   0.00183  -0.0405   1.0000   1.0000   1.0000 257.0000
   0.500   0.2976   0.01181   0.00213  -0.0402   1.0000   1.0000   1.0000 257.0000
   1.000   0.3488   0.01223   0.00266  -0.0402   1.0000   1.0000   1.0000 257.0000
   1.500   0.4621   0.01254   0.00325  -0.0518   0.9125   1.0000  25.1539 257.0000
   2.000   0.5297   0.01342   0.00303  -0.0491   0.6524   1.0000  52.0513 257.0000
   2.500   0.5776   0.01510   0.00365  -0.0461   0.5179   1.0000  63.2504 257.0000
   3.000   0.6281   0.01670   0.00448  -0.0444   0.4347   1.0000  70.1009 257.0000
   3.500   0.6792   0.01834   0.00553  -0.0430   0.3693   1.0000  75.6068 257.0000
   4.000   0.7303   0.02011   0.00675  -0.0417   0.3144   1.0000  80.4090 257.0000
   4.500   0.7812   0.02199   0.00805  -0.0404   0.2661   1.0000  84.8628 257.0000
   5.000   0.8315   0.02405   0.00960  -0.0391   0.2211   1.0000  89.3031 257.0000
   5.500   0.8807   0.02628   0.01106  -0.0377   0.1782   1.0000  93.9056 257.0000
   6.000   0.9283   0.02909   0.01305  -0.0361   0.1373   1.0000  98.7914 257.0000
   6.500   0.9746   0.03285   0.01556  -0.0345   0.1061   1.0000 102.9950 257.0000
   7.000   1.0161   0.03861   0.02070  -0.0327   0.0869   1.0000 105.8804 257.0000
   7.500   1.0444   0.04781   0.02976  -0.0312   0.0785   1.0000 107.2408 257.0000
   8.000   1.0453   0.06168   0.04416  -0.0323   0.0774   1.0000 107.4261 257.0000
   8.500   1.0305   0.07603   0.05841  -0.0364   0.0796   1.0000 107.0647 257.0000
