  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.379 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1648   0.00507   0.00083  -0.0455   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2425   0.00510   0.00079  -0.0500   0.9776   1.0000  12.9812 257.0000
   0.000   0.3213   0.00511   0.00060  -0.0537   0.8750   1.0000  30.1082 257.0000
   0.500   0.3679   0.00592   0.00052  -0.0505   0.6773   1.0000  49.9017 257.0000
   1.500   0.4707   0.00755   0.00073  -0.0483   0.4061   1.0000  72.4898 257.0000
   2.000   0.5245   0.00813   0.00089  -0.0478   0.3423   1.0000  77.9437 257.0000
   2.500   0.5786   0.00864   0.00107  -0.0473   0.2940   1.0000  82.2597 257.0000
   3.000   0.6327   0.00916   0.00126  -0.0468   0.2522   1.0000  86.2000 257.0000
   3.500   0.6866   0.00971   0.00148  -0.0463   0.2137   1.0000  90.0643 257.0000
   4.000   0.7402   0.01032   0.00174  -0.0458   0.1771   1.0000  94.0306 257.0000
   4.500   0.7935   0.01099   0.00204  -0.0453   0.1430   1.0000  98.0753 257.0000
   5.000   0.8463   0.01174   0.00240  -0.0447   0.1117   1.0000 102.2011 257.0000
   5.500   0.8987   0.01261   0.00282  -0.0441   0.0809   1.0000 106.8534 257.0000
   6.000   0.9499   0.01379   0.00344  -0.0433   0.0513   1.0000 112.2618 257.0000
   6.500   0.9996   0.01542   0.00439  -0.0424   0.0320   1.0000 116.6756 257.0000
   7.000   1.0473   0.01743   0.00563  -0.0412   0.0240   1.0000 118.8957 257.0000
   7.500   1.0935   0.01968   0.00712  -0.0399   0.0195   1.0000 120.3259 257.0000
   8.000   1.1374   0.02238   0.00896  -0.0383   0.0167   1.0000 121.2773 257.0000
   8.500   1.1787   0.02553   0.01117  -0.0367   0.0146   1.0000 122.0730 257.0000
   9.000   1.2164   0.02951   0.01446  -0.0347   0.0132   1.0000 122.5996 257.0000
   9.500   1.2469   0.03443   0.01827  -0.0327   0.0124   1.0000 122.9382 257.0000
  10.000   1.2560   0.04220   0.02539  -0.0302   0.0119   1.0000 123.1240 257.0000
