  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.191 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1551   0.00705   0.00111  -0.0438   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2093   0.00716   0.00114  -0.0434   1.0000   1.0000   1.0000 257.0000
   0.000   0.2632   0.00732   0.00128  -0.0431   1.0000   1.0000   1.0000 257.0000
   0.500   0.3537   0.00737   0.00134  -0.0501   0.9520   1.0000  18.6952 257.0000
   1.000   0.4278   0.00760   0.00108  -0.0516   0.7666   1.0000  41.7455 257.0000
   1.500   0.4724   0.00880   0.00112  -0.0481   0.5545   1.0000  60.2442 257.0000
   2.000   0.5225   0.00984   0.00136  -0.0467   0.4342   1.0000  70.1416 257.0000
   2.500   0.5747   0.01070   0.00166  -0.0459   0.3637   1.0000  76.0882 257.0000
   3.000   0.6276   0.01149   0.00200  -0.0452   0.3102   1.0000  80.7837 257.0000
   3.500   0.6803   0.01230   0.00237  -0.0445   0.2646   1.0000  85.0035 257.0000
   4.000   0.7330   0.01312   0.00278  -0.0438   0.2222   1.0000  89.1895 257.0000
   4.500   0.7854   0.01401   0.00325  -0.0431   0.1830   1.0000  93.3666 257.0000
   5.000   0.8372   0.01501   0.00376  -0.0423   0.1465   1.0000  97.6396 257.0000
   5.500   0.8883   0.01619   0.00437  -0.0416   0.1111   1.0000 102.2886 257.0000
   6.000   0.9382   0.01771   0.00518  -0.0407   0.0761   1.0000 107.6567 257.0000
   6.500   0.9857   0.01998   0.00641  -0.0394   0.0519   1.0000 112.1375 257.0000
   7.000   1.0320   0.02274   0.00808  -0.0380   0.0393   1.0000 114.8904 257.0000
   7.500   1.0770   0.02631   0.01060  -0.0362   0.0325   1.0000 116.5668 257.0000
   8.000   1.1190   0.03055   0.01385  -0.0345   0.0281   1.0000 117.7243 257.0000
   8.500   1.1514   0.03721   0.01966  -0.0322   0.0262   1.0000 118.2595 257.0000
   9.000   1.1634   0.04653   0.02874  -0.0301   0.0252   1.0000 118.5563 257.0000
   9.500   1.1601   0.05566   0.03753  -0.0293   0.0243   1.0000 118.8058 257.0000
