  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.399 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1656   0.00495   0.00081  -0.0456   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2471   0.00496   0.00075  -0.0509   0.9709   1.0000  14.6944 257.0000
   0.000   0.3207   0.00504   0.00055  -0.0534   0.8522   1.0000  32.8129 257.0000
   0.500   0.3671   0.00591   0.00050  -0.0504   0.6553   1.0000  51.8046 257.0000
   1.000   0.4177   0.00680   0.00059  -0.0491   0.4951   1.0000  65.1184 257.0000
   1.500   0.4708   0.00747   0.00072  -0.0484   0.3980   1.0000  73.1689 257.0000
   2.000   0.5248   0.00801   0.00087  -0.0479   0.3366   1.0000  78.4388 257.0000
   2.500   0.5790   0.00851   0.00104  -0.0474   0.2895   1.0000  82.6778 257.0000
   3.000   0.6331   0.00902   0.00123  -0.0469   0.2482   1.0000  86.5926 257.0000
   3.500   0.6871   0.00955   0.00144  -0.0464   0.2102   1.0000  90.4383 257.0000
   4.000   0.7408   0.01014   0.00169  -0.0459   0.1739   1.0000  94.3949 257.0000
   4.500   0.7941   0.01081   0.00198  -0.0454   0.1401   1.0000  98.4325 257.0000
   5.000   0.8470   0.01155   0.00234  -0.0448   0.1093   1.0000 102.5452 257.0000
   5.500   0.8993   0.01241   0.00275  -0.0442   0.0791   1.0000 107.1510 257.0000
   6.000   0.9507   0.01356   0.00336  -0.0435   0.0497   1.0000 112.5877 257.0000
   6.500   1.0003   0.01520   0.00431  -0.0426   0.0311   1.0000 116.9258 257.0000
   7.000   1.0482   0.01718   0.00555  -0.0414   0.0233   1.0000 119.1265 257.0000
   7.500   1.0951   0.01924   0.00692  -0.0401   0.0188   1.0000 120.5615 257.0000
   8.000   1.1395   0.02178   0.00867  -0.0386   0.0160   1.0000 121.5317 257.0000
   8.500   1.1810   0.02488   0.01091  -0.0370   0.0140   1.0000 122.2778 257.0000
   9.000   1.2198   0.02839   0.01360  -0.0352   0.0127   1.0000 122.8117 257.0000
   9.500   1.2472   0.03416   0.01829  -0.0329   0.0120   1.0000 123.1066 257.0000
  10.000   1.2584   0.04146   0.02516  -0.0304   0.0114   1.0000 123.3737 257.0000
