  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140504-35_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.119 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1403   0.00893   0.00128  -0.0420   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1940   0.00905   0.00132  -0.0416   1.0000   1.0000   1.0000 250.0000
   0.000   0.2473   0.00923   0.00147  -0.0413   1.0000   1.0000   1.0000 250.0000
   0.500   0.3005   0.00947   0.00174  -0.0412   1.0000   1.0000   1.0000 250.0000
   1.000   0.3805   0.00974   0.00213  -0.0467   0.9755   1.0000   4.7695 250.0000
   1.500   0.4777   0.00968   0.00178  -0.0524   0.7831   1.0000  26.7753 250.0000
   2.000   0.5258   0.01089   0.00187  -0.0490   0.6049   1.0000  47.0241 250.0000
   2.500   0.5754   0.01203   0.00226  -0.0472   0.5084   1.0000  57.9667 250.0000
   3.000   0.6264   0.01304   0.00269  -0.0459   0.4316   1.0000  66.6758 250.0000
   3.500   0.6777   0.01405   0.00313  -0.0448   0.3636   1.0000  74.4006 250.0000
   4.000   0.7288   0.01511   0.00361  -0.0437   0.2995   1.0000  81.7181 250.0000
   4.500   0.7793   0.01629   0.00413  -0.0427   0.2364   1.0000  88.9510 250.0000
   5.000   0.8289   0.01767   0.00475  -0.0417   0.1680   1.0000  96.8716 250.0000
   5.500   0.8764   0.01997   0.00583  -0.0405   0.0998   1.0000 104.9286 250.0000
   6.000   0.9233   0.02342   0.00780  -0.0388   0.0656   1.0000 109.1513 250.0000
   6.500   0.9705   0.02780   0.01059  -0.0371   0.0508   1.0000 111.0554 250.0000
   7.000   1.0149   0.03362   0.01497  -0.0352   0.0436   1.0000 112.0225 250.0000
   7.500   1.0470   0.04156   0.02308  -0.0326   0.0404   1.0000 112.4586 250.0000
   8.000   1.0590   0.05329   0.03438  -0.0310   0.0421   1.0000 112.2229 250.0000
