  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140504-35_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.142 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1434   0.00821   0.00119  -0.0425   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1973   0.00832   0.00123  -0.0422   1.0000   1.0000   1.0000 250.0000
   0.000   0.2510   0.00849   0.00138  -0.0419   1.0000   1.0000   1.0000 250.0000
   0.500   0.3046   0.00872   0.00165  -0.0419   1.0000   1.0000   1.0000 250.0000
   1.000   0.4049   0.00877   0.00178  -0.0508   0.9385   1.0000   9.0266 250.0000
   1.500   0.4770   0.00911   0.00140  -0.0512   0.7083   1.0000  35.2931 250.0000
   2.000   0.5242   0.01031   0.00162  -0.0485   0.5662   1.0000  51.4164 250.0000
   2.500   0.5749   0.01128   0.00195  -0.0471   0.4793   1.0000  61.2602 250.0000
   3.000   0.6265   0.01217   0.00229  -0.0460   0.4075   1.0000  69.4126 250.0000
   3.500   0.6782   0.01307   0.00266  -0.0451   0.3426   1.0000  76.7938 250.0000
   4.000   0.7298   0.01402   0.00306  -0.0442   0.2809   1.0000  83.8523 250.0000
   4.500   0.7810   0.01509   0.00352  -0.0434   0.2194   1.0000  90.9136 250.0000
   5.000   0.8314   0.01636   0.00409  -0.0426   0.1526   1.0000  98.6700 250.0000
   5.500   0.8795   0.01859   0.00517  -0.0414   0.0863   1.0000 106.5774 250.0000
   6.000   0.9261   0.02172   0.00694  -0.0398   0.0558   1.0000 110.4060 250.0000
   6.500   0.9724   0.02571   0.00937  -0.0381   0.0430   1.0000 112.1052 250.0000
   7.000   1.0173   0.03113   0.01312  -0.0363   0.0366   1.0000 112.9913 250.0000
