  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140504-35_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.205 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1497   0.00688   0.00103  -0.0437   1.0000   1.0000   1.0000 250.0000
  -0.500   0.2042   0.00700   0.00108  -0.0434   1.0000   1.0000   1.0000 250.0000
   0.000   0.2586   0.00715   0.00122  -0.0432   1.0000   1.0000   1.0000 250.0000
   0.500   0.3480   0.00720   0.00130  -0.0502   0.9627   1.0000   6.2475 250.0000
   1.000   0.4263   0.00725   0.00097  -0.0528   0.7885   1.0000  26.1613 250.0000
   1.500   0.4717   0.00838   0.00101  -0.0495   0.5957   1.0000  48.0696 250.0000
   2.000   0.5227   0.00924   0.00122  -0.0482   0.4996   1.0000  58.9647 250.0000
   2.500   0.5751   0.00995   0.00145  -0.0474   0.4266   1.0000  67.2443 250.0000
   3.000   0.6279   0.01065   0.00169  -0.0467   0.3624   1.0000  74.5443 250.0000
   3.500   0.6807   0.01138   0.00196  -0.0461   0.3026   1.0000  81.3650 250.0000
   4.000   0.7332   0.01219   0.00227  -0.0454   0.2454   1.0000  87.9175 250.0000
   4.500   0.7854   0.01308   0.00263  -0.0448   0.1870   1.0000  94.6601 250.0000
   5.000   0.8367   0.01423   0.00310  -0.0442   0.1253   1.0000 101.8781 250.0000
   5.500   0.8857   0.01627   0.00410  -0.0432   0.0644   1.0000 109.2976 250.0000
   6.000   0.9327   0.01897   0.00565  -0.0417   0.0412   1.0000 112.3530 250.0000
   6.500   0.9614   0.01723   0.00625  -0.0378   0.0315   1.0000 113.7217 250.0000
   7.000   1.0035   0.02182   0.00913  -0.0356   0.0266   1.0000 114.4755 250.0000
   7.500   1.0394   0.02813   0.01294  -0.0335   0.0235   1.0000 114.9671 250.0000
   8.000   1.0620   0.03727   0.01994  -0.0305   0.0229   1.0000 115.0786 250.0000
   8.500   1.0724   0.04779   0.02812  -0.0280   0.0238   1.0000 114.9287 250.0000
