  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-50_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.194 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1684   0.00742   0.00138  -0.0486   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2226   0.00762   0.00152  -0.0487   1.0000   1.0000   1.0000 249.0000
   0.000   0.2988   0.00781   0.00169  -0.0533   0.9854   1.0000   3.5517 249.0000
   0.500   0.3896   0.00771   0.00159  -0.0600   0.9425   1.0000   8.5335 249.0000
   1.000   0.4598   0.00760   0.00133  -0.0613   0.8571   1.0000  18.2802 249.0000
   1.500   0.5104   0.00808   0.00115  -0.0585   0.7154   1.0000  34.3825 249.0000
   2.000   0.5583   0.00897   0.00124  -0.0561   0.5863   1.0000  49.0950 249.0000
   2.500   0.6084   0.00984   0.00144  -0.0547   0.4870   1.0000  60.3337 249.0000
   3.000   0.6596   0.01069   0.00170  -0.0537   0.4090   1.0000  69.1748 249.0000
   3.500   0.7113   0.01151   0.00200  -0.0529   0.3441   1.0000  76.5411 249.0000
   4.000   0.7630   0.01237   0.00234  -0.0522   0.2879   1.0000  82.9337 249.0000
   4.500   0.8145   0.01328   0.00273  -0.0514   0.2341   1.0000  89.0774 249.0000
   5.000   0.8657   0.01426   0.00313  -0.0507   0.1771   1.0000  95.6404 249.0000
   5.500   0.9155   0.01557   0.00365  -0.0500   0.1154   1.0000 102.8845 249.0000
   6.000   0.9614   0.01803   0.00482  -0.0486   0.0564   1.0000 110.1377 249.0000
   6.500   1.0044   0.02125   0.00646  -0.0467   0.0352   1.0000 112.9907 249.0000
   7.000   1.0480   0.02496   0.00868  -0.0446   0.0276   1.0000 114.1277 249.0000
   7.500   1.0912   0.02941   0.01181  -0.0422   0.0239   1.0000 114.7088 249.0000
   8.000   1.1239   0.03613   0.01689  -0.0397   0.0215   1.0000 115.1132 249.0000
   8.500   1.1413   0.04515   0.02471  -0.0366   0.0216   1.0000 115.0968 249.0000
   9.000   1.1462   0.05469   0.03316  -0.0340   0.0225   1.0000 114.9390 249.0000
   9.500   1.0785   0.06979   0.05016  -0.0346   0.0260   1.0000 114.3810 249.0000
  10.000   1.0352   0.08710   0.06860  -0.0510   0.0261   1.0000 114.3644 249.0000
