  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-50_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.384 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2076   0.00533   0.00101  -0.0564   0.9849   1.0000   3.6242 249.0000
  -0.500   0.2865   0.00525   0.00088  -0.0609   0.9573   1.0000   6.8447 249.0000
   0.000   0.3525   0.00520   0.00070  -0.0622   0.8986   1.0000  13.5490 249.0000
   0.500   0.4040   0.00553   0.00054  -0.0601   0.7812   1.0000  26.9200 249.0000
   1.000   0.4531   0.00624   0.00055  -0.0581   0.6474   1.0000  42.1766 249.0000
   1.500   0.5045   0.00693   0.00065  -0.0570   0.5398   1.0000  54.3582 249.0000
   2.500   0.6104   0.00814   0.00093  -0.0558   0.3856   1.0000  71.8244 249.0000
   3.000   0.6638   0.00873   0.00111  -0.0553   0.3253   1.0000  78.6724 249.0000
   3.500   0.7172   0.00933   0.00131  -0.0548   0.2738   1.0000  84.5475 249.0000
   4.000   0.7703   0.00997   0.00155  -0.0544   0.2272   1.0000  89.8759 249.0000
   4.500   0.8231   0.01068   0.00181  -0.0539   0.1777   1.0000  95.5800 249.0000
   5.000   0.8752   0.01154   0.00214  -0.0534   0.1267   1.0000 101.5370 249.0000
   5.500   0.9260   0.01269   0.00263  -0.0527   0.0741   1.0000 107.8888 249.0000
   6.000   0.9746   0.01453   0.00355  -0.0516   0.0307   1.0000 113.6520 249.0000
   6.500   1.0218   0.01667   0.00474  -0.0502   0.0194   1.0000 115.4797 249.0000
   7.000   1.0659   0.01936   0.00633  -0.0484   0.0151   1.0000 116.3185 249.0000
   7.500   1.1083   0.02234   0.00815  -0.0465   0.0126   1.0000 116.8765 249.0000
   8.000   1.1468   0.02664   0.01117  -0.0441   0.0110   1.0000 117.2876 249.0000
   8.500   1.1812   0.03139   0.01489  -0.0416   0.0100   1.0000 117.5891 249.0000
   9.000   1.1978   0.03922   0.02156  -0.0381   0.0099   1.0000 117.6191 249.0000
   9.500   1.1775   0.05090   0.03231  -0.0343   0.0106   1.0000 117.3988 249.0000
  10.000   1.1399   0.06034   0.04145  -0.0336   0.0110   1.0000 117.3041 249.0000
